pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by
SL,79.2,2.95,55.1,5.48,13.0,0,0,1.0,0,0,-1.29,-0.25,-1.06,1.25,0,0,0,0,7,0.0,0.0,0.0,77.5,2590.0,5.4,281.0,1
SL,78.0,3.13,54.98,5.23,9.0,1,0,0.0,0,0,-0.67,-0.5,0.47,1.44,0,0,1,2,6,0.0,0.0,0.0,76.8,2411.0,5.5,306.0,1
SL,80.5,3.16,54.93,5.21,9.0,1,0,1.0,0,0,-1.31,0.1,0.82,2.01,0,0,1,2,6,0.0,0.0,0.0,79.5,2520.0,5.6,266.0,2
SL,78.4,3.18,54.98,5.25,13.0,1,0,0.0,0,0,-1.44,-0.12,-1.09,1.1,0,0,1,1,6,0.0,0.0,0.0,76.9,2522.0,5.5,274.0,2
SI,93.8,3.17,54.56,5.21,2.0,1,0,1.0,0,0,1.72,0.49,0.11,3.12,0,0,1,0,6,0.0,0.0,0.0,93.1,2403.0,5.9,106.0,2
SI,90.4,3.14,54.65,5.15,14.0,0,0,1.0,0,0,1.63,0.26,0.99,2.24,0,0,0,0,6,17.0,90.5,-7.0,89.9,2337.0,5.9,99.0,2
SL,78.9,3.09,55.01,5.38,9.0,1,0,1.0,0,0,-0.68,0.09,0.37,1.74,0,1,0,2,5,0.0,0.0,0.0,77.9,2595.0,5.5,262.0,2
FF,93.3,2.94,54.33,5.47,4.0,1,0,1.0,0,0,1.44,0.81,-0.54,2.25,0,1,0,1,5,0.0,0.0,0.0,93.0,2553.0,6.2,119.0,2
SL,79.1,3.08,55.37,5.41,4.0,1,0,0.0,0,0,-1.5,-0.26,-0.49,2.27,0,0,0,1,5,219.0,110.1,11.0,76.8,2563.0,5.1,280.0,2
SI,90.9,3.01,54.6,5.15,13.0,0,0,1.0,0,0,1.66,0.51,-0.22,1.57,0,0,0,0,5,0.0,0.0,0.0,89.8,2463.0,5.9,107.0,2
FF,93.8,3.19,54.43,5.36,11.0,1,0,0.0,0,0,1.16,1.2,-0.53,3.94,0,1,0,1,4,0.0,0.0,0.0,93.1,2484.0,6.1,136.0,2
SL,74.7,3.11,55.18,5.33,12.0,1,0,0.0,0,0,-1.03,-0.41,1.42,2.77,0,0,0,1,4,0.0,0.0,0.0,73.4,2372.0,5.3,292.0,2
SI,90.6,3.13,54.84,5.24,3.0,1,0,1.0,0,0,1.73,0.53,0.43,2.99,0,0,0,0,4,0.0,0.0,0.0,89.2,2381.0,5.7,107.0,2
CH,85.0,3.2,54.84,5.03,9.0,1,0,0.0,0,0,1.65,0.0,0.76,1.66,0,0,0,2,3,20.0,100.1,-4.0,83.8,1853.0,5.7,90.0,2
SL,76.6,3.1,54.72,5.35,5.0,0,0,1.0,0,0,-1.28,0.03,-0.13,1.92,0,0,0,1,3,0.0,0.0,0.0,75.6,2531.0,5.8,268.0,2
SI,91.4,3.12,54.48,5.18,7.0,1,0,1.0,0,0,1.71,0.25,-0.29,1.83,0,0,0,0,3,0.0,0.0,0.0,90.7,2388.0,6.0,98.0,2
SL,78.3,3.15,55.37,5.29,13.0,1,0,0.0,0,0,-1.18,-0.35,-0.06,1.02,0,0,0,2,2,0.0,0.0,0.0,76.6,2571.0,5.1,286.0,2
SL,74.3,3.08,55.2,5.31,9.0,1,0,1.0,0,0,-0.85,-0.56,0.34,2.2,0,0,0,1,2,0.0,0.0,0.0,73.1,2377.0,5.3,303.0,2
CH,88.6,3.16,54.63,5.24,13.0,0,0,0.0,0,0,1.64,0.29,-0.67,1.41,0,0,0,0,2,0.0,0.0,0.0,87.5,2394.0,5.9,100.0,2
CH,83.8,3.14,55.04,5.04,4.0,1,0,1.0,0,0,1.34,0.06,-0.37,1.96,0,0,0,2,1,0.0,0.0,0.0,82.6,1682.0,5.5,93.0,0
CH,82.0,3.14,54.62,5.13,5.0,1,0,1.0,0,0,1.31,-0.07,0.05,2.42,0,0,0,1,1,0.0,0.0,0.0,81.6,1880.0,5.9,87.0,0
SI,91.0,3.1,55.02,5.27,8.0,1,0,1.0,0,0,1.64,0.25,-0.05,1.99,0,0,0,0,1,0.0,0.0,0.0,89.3,2224.0,5.5,99.0,0
SL,75.9,3.17,55.18,5.15,1.0,1,0,1.0,0,0,-1.16,-0.05,-0.48,2.95,0,0,0,2,9,345.0,101.9,47.0,74.3,2584.0,5.3,272.0,8
SI,94.1,3.14,54.68,5.12,14.0,1,0,0.0,0,0,1.68,0.4,0.7,1.36,0,0,0,1,9,0.0,0.0,0.0,93.4,2423.0,5.8,104.0,8
CH,84.1,3.17,54.72,4.97,1.0,1,0,1.0,0,0,1.38,-0.25,-0.33,3.16,0,0,0,0,9,0.0,0.0,0.0,83.3,2004.0,5.8,80.0,8
SL,79.6,3.15,54.71,5.13,3.0,1,0,1.0,0,0,-1.35,-0.28,0.48,3.31,0,0,0,2,8,0.0,0.0,0.0,78.6,2660.0,5.8,282.0,8
SL,78.4,3.1,55.1,5.27,2.0,0,0,1.0,0,0,-1.28,-0.11,-0.19,2.9,0,0,0,1,8,0.0,0.0,0.0,76.9,2615.0,5.4,275.0,8
CH,85.0,3.12,54.71,5.03,4.0,1,0,1.0,0,0,1.62,-0.16,-0.48,2.65,0,0,0,0,8,0.0,0.0,0.0,84.2,1944.0,5.8,84.0,8
CH,85.1,3.23,54.78,4.86,8.0,1,0,0.0,0,0,1.4,0.04,-0.19,1.9,0,0,0,2,7,15.0,104.7,-7.0,84.4,2032.0,5.7,92.0,8
CH,85.5,3.17,54.59,4.96,12.0,1,0,1.0,0,0,1.42,0.16,0.92,2.81,0,0,0,1,7,0.0,0.0,0.0,85.0,1969.0,5.9,97.0,8
FF,92.1,3.04,54.5,5.42,7.0,0,0,1.0,0,0,1.51,1.13,-0.52,2.0,0,0,0,0,7,0.0,0.0,0.0,91.4,2405.0,6.0,127.0,8
SI,90.9,3.1,54.59,5.13,13.0,1,0,0.0,0,0,1.52,0.36,-0.93,1.44,0,0,0,2,6,0.0,0.0,0.0,90.1,2361.0,5.9,104.0,6
SI,90.2,3.11,54.36,5.17,8.0,1,0,1.0,0,0,1.51,0.5,-0.05,2.05,0,0,0,1,6,0.0,0.0,0.0,90.1,2408.0,6.1,109.0,6
CH,85.1,3.02,54.4,5.01,8.0,1,0,0.0,0,0,1.42,-0.13,-0.18,2.04,0,0,0,0,6,8.0,70.0,-14.0,85.0,1871.0,6.1,85.0,6
SI,92.5,3.2,54.58,5.18,14.0,1,0,0.0,0,0,1.65,0.08,1.06,2.29,0,0,1,2,5,0.0,0.0,0.0,91.9,2308.0,5.9,93.0,6
SL,79.5,3.09,55.06,5.35,2.0,0,0,1.0,0,0,-1.18,-0.49,-0.02,2.63,0,0,1,1,5,0.0,0.0,0.0,78.2,2635.0,5.4,292.0,6
CH,84.7,3.18,54.58,5.02,13.0,1,0,0.0,0,0,1.58,-0.39,-0.76,1.45,0,0,1,0,5,0.0,0.0,0.0,83.8,1909.0,5.9,76.0,6
SI,91.5,3.09,54.69,5.37,5.0,1,0,1.0,0,0,1.63,0.63,-0.12,2.21,0,0,0,0,5,0.0,0.0,0.0,90.4,2443.0,5.8,111.0,6
SL,75.2,2.96,55.34,5.31,3.0,1,0,1.0,0,0,-0.96,-0.55,0.68,3.22,0,0,0,2,4,0.0,0.0,0.0,73.4,2275.0,5.2,300.0,2
CH,85.8,3.16,54.62,5.22,5.0,0,0,1.0,0,0,1.3,0.91,0.25,2.18,0,0,0,1,4,0.0,0.0,0.0,85.0,2395.0,5.9,125.0,2
CH,85.2,3.05,54.14,5.0,8.0,1,0,0.0,0,0,1.38,-0.38,-0.27,2.05,0,0,0,0,4,3.0,86.7,-31.0,85.1,1924.0,6.4,75.0,2
SL,77.8,3.32,55.1,5.28,3.0,1,0,1.0,0,0,-1.11,-0.27,0.72,2.86,0,0,1,2,3,0.0,0.0,0.0,76.4,2483.0,5.4,284.0,2
CH,85.4,3.22,54.55,5.14,14.0,1,0,0.0,0,0,1.41,0.15,1.77,2.3,0,0,0,2,3,0.0,0.0,0.0,84.8,1940.0,6.0,96.0,2
CH,84.2,3.18,54.29,4.99,6.0,1,0,1.0,0,0,1.39,-0.01,0.55,2.36,0,0,0,1,3,11.0,61.5,-10.0,84.1,1802.0,6.2,89.0,2
CH,84.8,3.1,54.89,5.12,12.0,1,0,1.0,0,0,1.65,-0.18,0.93,3.18,0,0,0,0,3,0.0,0.0,0.0,83.5,1770.0,5.6,84.0,2
FF,92.8,3.25,54.73,5.37,12.0,0,0,0.0,0,0,1.49,0.86,1.22,2.7,0,0,1,2,2,0.0,0.0,0.0,91.8,2477.0,5.8,120.0,2
CH,88.7,3.18,54.38,5.07,8.0,1,0,1.0,0,0,1.58,0.35,0.26,1.68,0,0,0,2,2,0.0,0.0,0.0,88.3,2340.0,6.1,103.0,2
SI,90.6,3.17,54.81,5.13,5.0,1,0,0.0,0,0,1.56,0.16,0.02,2.61,0,0,0,1,2,17.0,94.0,-7.0,89.3,2288.0,5.7,96.0,2
CH,82.8,3.12,54.33,5.0,5.0,1,0,1.0,0,0,1.38,-0.42,-0.1,2.23,0,0,0,0,2,0.0,0.0,0.0,82.3,1790.0,6.2,73.0,2
SI,89.4,2.97,54.85,5.12,8.0,0,0,1.0,0,0,1.53,0.46,-0.12,1.74,0,0,0,2,1,0.0,0.0,0.0,88.1,2309.0,5.6,107.0,2
CH,82.9,3.15,54.8,5.02,13.0,1,0,1.0,0,0,1.48,-0.27,-1.04,2.05,0,0,0,1,1,0.0,0.0,0.0,81.9,1985.0,5.7,80.0,2
SI,89.6,3.1,54.94,5.12,5.0,1,0,1.0,0,0,1.64,0.34,0.05,2.65,0,0,0,0,1,0.0,0.0,0.0,88.3,2388.0,5.6,102.0,2
SL,80.1,3.06,55.01,5.32,6.0,1,0,1.0,0,0,-1.04,-0.06,0.29,2.82,0,0,0,2,6,59.0,69.4,5.0,78.7,2570.0,5.5,273.0,-3
SL,77.1,3.05,54.93,5.15,1.0,1,0,0.0,0,0,-1.08,-0.22,-0.72,2.9,0,0,0,1,6,0.0,0.0,0.0,75.7,2473.0,5.6,281.0,-3
SL,75.3,3.12,55.18,5.23,4.0,1,0,1.0,0,0,-1.28,-0.34,-0.62,2.21,0,0,0,0,6,0.0,0.0,0.0,73.7,2560.0,5.3,285.0,-3
SL,77.3,3.19,54.76,5.08,5.0,1,0,0.0,0,0,-0.94,-0.39,0.11,2.55,0,0,1,2,5,42.0,79.7,0.0,76.6,2435.0,5.7,292.0,-3
CH,87.3,3.08,54.5,4.81,13.0,1,0,0.0,0,0,1.64,0.08,-0.02,1.45,0,0,0,2,5,0.0,0.0,0.0,86.7,2008.0,6.0,93.0,-3
SL,80.3,3.0,55.1,5.14,12.0,1,0,0.0,0,0,-0.64,-0.26,1.05,3.38,0,0,0,1,5,0.0,0.0,0.0,79.0,2359.0,5.4,292.0,-3
CH,84.8,3.01,54.87,4.9,6.0,1,0,1.0,0,0,1.4,0.08,0.36,2.39,0,0,0,1,5,0.0,0.0,0.0,83.8,1717.0,5.6,93.0,-2
SL,76.5,2.9,55.11,5.2,6.0,0,0,1.0,0,0,-0.95,-0.24,0.66,2.15,0,0,0,0,5,0.0,0.0,0.0,75.1,2396.0,5.4,284.0,-2
SL,78.2,3.01,54.74,5.22,13.0,1,0,0.0,0,0,-0.85,-0.46,-2.03,1.57,0,1,0,2,4,0.0,0.0,0.0,77.1,2286.0,5.8,298.0,-2
SI,93.7,3.03,54.18,5.04,14.0,1,0,1.0,0,0,1.82,0.2,1.2,2.31,0,0,0,2,4,148.0,75.8,18.0,93.6,2188.0,6.3,96.0,-2
SL,75.0,2.96,54.98,5.28,13.0,1,0,0.0,0,0,-1.13,-0.87,-1.41,1.57,0,0,0,1,4,0.0,0.0,0.0,73.3,2294.0,5.5,307.0,-2
SI,91.9,3.02,54.99,5.19,5.0,1,0,1.0,0,0,1.6,0.49,-0.07,2.16,0,0,0,0,4,0.0,0.0,0.0,90.2,2382.0,5.5,107.0,-2
SL,76.8,2.96,54.98,5.28,5.0,1,0,1.0,0,0,-1.09,-0.44,0.13,2.23,0,0,1,2,3,0.0,0.0,0.0,75.7,2195.0,5.5,292.0,-2
SL,81.4,2.89,55.14,5.3,13.0,1,0,1.0,0,0,-1.47,-0.22,-1.34,2.48,1,1,0,2,3,6.0,72.4,-22.0,79.7,2529.0,5.4,278.0,0
FF,96.1,2.91,54.53,5.44,7.0,1,0,1.0,0,0,1.25,1.05,-0.54,2.23,1,1,0,1,3,0.0,0.0,0.0,95.4,2376.0,6.0,130.0,0
SI,94.8,3.14,54.76,4.97,14.0,1,0,0.0,0,0,1.79,0.01,0.77,1.12,0,1,1,1,3,0.0,0.0,0.0,93.5,2255.0,5.7,90.0,1
FF,94.4,3.07,54.49,5.41,4.0,0,0,1.0,0,0,1.32,0.98,-0.57,2.02,0,0,1,1,3,0.0,0.0,0.0,93.8,2300.0,6.0,127.0,1
CH,85.3,3.08,54.43,4.98,9.0,1,0,1.0,0,0,1.8,-0.34,0.78,2.14,0,0,1,0,3,0.0,0.0,0.0,84.5,1713.0,6.1,79.0,1
CH,85.9,3.01,54.92,4.96,9.0,1,0,0.0,0,0,1.55,-0.33,0.63,1.99,0,0,0,0,3,5.0,94.7,-20.0,84.5,1819.0,5.6,78.0,1
SL,77.8,3.11,54.83,5.24,13.0,1,0,0.0,0,0,-0.99,-0.5,-1.15,1.73,0,0,1,1,2,0.0,0.0,0.0,76.9,2547.0,5.7,297.0,1
SL,77.7,3.1,55.11,5.17,11.0,1,0,0.0,0,0,-1.48,-0.06,-1.14,2.9,0,0,1,0,2,0.0,0.0,0.0,76.1,2502.0,5.4,272.0,1
CH,83.9,3.03,54.9,4.92,6.0,1,0,1.0,0,0,1.64,-0.11,0.57,2.29,0,0,0,0,2,0.0,0.0,0.0,82.7,1823.0,5.6,86.0,1
CH,85.7,3.12,55.05,4.9,13.0,1,0,0.0,0,0,1.66,0.14,-0.11,0.89,0,0,0,2,1,0.0,0.0,0.0,84.0,1850.0,5.5,95.0,0
SL,76.8,3.04,55.04,5.37,5.0,1,0,1.0,0,0,-1.35,-0.3,-0.27,2.44,0,0,0,1,1,0.0,0.0,0.0,75.2,2315.0,5.5,282.0,0
SI,89.9,3.07,55.04,5.13,7.0,1,0,0.0,0,0,1.81,0.32,-0.67,1.46,0,0,0,0,1,0.0,0.0,0.0,88.0,2290.0,5.5,100.0,0
SL,76.7,2.97,55.16,5.38,3.0,1,0,1.0,0,0,-1.79,-0.18,0.58,2.72,0,0,0,2,6,0.0,0.0,0.0,74.8,2359.0,5.3,276.0,-3
FF,92.3,2.86,54.54,5.57,4.0,0,0,1.0,0,0,1.34,1.27,-0.6,2.69,0,0,0,1,6,0.0,0.0,0.0,91.1,2410.0,6.0,134.0,-3
SI,91.5,3.09,55.03,5.34,12.0,1,0,0.0,0,0,1.86,0.56,0.88,2.77,0,0,0,0,6,0.0,80.0,69.0,89.5,2290.0,5.5,107.0,-3
SL,75.9,2.95,55.03,5.49,7.0,1,0,1.0,0,0,-1.07,-0.34,-0.81,2.02,0,0,0,2,5,0.0,0.0,0.0,74.4,2191.0,5.5,288.0,-4
SI,92.9,2.98,54.39,5.42,14.0,1,0,0.0,0,0,1.69,0.37,1.34,2.12,0,0,0,1,5,0.0,0.0,0.0,92.2,2371.0,6.1,102.0,-4
CH,86.3,2.94,54.58,5.18,13.0,1,0,1.0,0,0,1.72,-0.37,-0.61,1.43,0,0,0,0,5,11.0,79.7,-8.0,85.1,1945.0,5.9,78.0,-4
SI,93.4,3.2,54.9,5.11,5.0,1,0,0.0,0,0,1.86,0.48,0.0,2.23,0,0,1,2,4,344.0,94.4,30.0,91.6,2300.0,5.6,105.0,-4
CH,88.4,3.12,53.93,5.1,5.0,1,0,0.0,0,0,1.75,0.25,0.02,2.21,1,0,1,1,4,279.0,84.4,43.0,88.5,1911.0,6.6,98.0,-3
CH,87.3,3.12,54.2,5.05,6.0,1,0,0.0,0,0,1.61,0.03,0.61,2.19,1,0,1,1,4,9.0,87.9,-13.0,87.0,1697.0,6.3,91.0,-2
CH,86.5,3.05,54.52,5.13,7.0,1,0,1.0,0,0,1.67,-0.04,-0.4,1.83,1,0,1,0,4,0.0,0.0,0.0,85.6,1810.0,6.0,89.0,-2
SL,75.9,3.14,55.22,5.39,12.0,0,0,0.0,0,0,-1.48,-0.21,1.53,3.67,0,0,1,0,4,0.0,0.0,0.0,74.0,2435.0,5.3,278.0,-2
SL,76.4,3.08,55.2,5.38,5.0,1,0,1.0,0,0,-1.14,-0.39,-0.04,1.96,0,0,0,0,4,0.0,0.0,0.0,74.6,2412.0,5.3,289.0,-2
SI,91.0,3.1,54.69,5.21,3.0,1,0,0.0,0,0,1.5,0.15,0.45,3.47,0,1,1,2,3,0.0,0.0,0.0,89.9,2063.0,5.8,96.0,-2
SI,91.1,3.2,54.53,5.22,9.0,1,0,0.0,0,0,1.72,0.21,0.65,1.6,0,0,1,2,3,4.0,86.0,-25.0,90.4,2154.0,6.0,97.0,-2
FF,93.2,2.99,54.57,5.41,13.0,1,0,0.0,0,0,1.37,0.99,-1.55,2.24,0,0,1,1,3,0.0,0.0,0.0,91.9,2364.0,5.9,126.0,-2
SI,93.0,3.07,54.77,5.23,8.0,1,0,1.0,0,0,1.71,0.61,0.25,1.5,0,0,0,1,3,0.0,0.0,0.0,91.6,2285.0,5.7,110.0,-2
SI,95.0,3.1,54.79,5.37,4.0,1,0,0.0,0,0,1.75,0.66,-0.29,2.45,0,0,0,0,3,339.0,94.3,25.0,93.6,2416.0,5.7,111.0,-2
CH,84.3,3.24,54.9,5.08,5.0,1,0,1.0,0,0,1.74,0.75,-0.01,2.28,0,0,0,0,3,0.0,0.0,0.0,82.8,1775.0,5.6,113.0,-1
FF,92.1,3.13,54.78,5.37,12.0,1,0,0.0,0,0,1.72,0.97,0.98,3.1,0,0,1,2,2,0.0,0.0,0.0,90.6,2221.0,5.7,119.0,-1
SI,90.1,3.39,54.52,5.23,12.0,0,0,0.0,0,0,1.7,0.36,1.48,2.78,0,1,0,2,2,0.0,0.0,0.0,89.0,2102.0,6.0,102.0,0
CH,85.6,3.29,54.52,5.19,5.0,1,0,1.0,0,0,1.98,0.14,-0.01,1.87,0,0,1,1,2,0.0,0.0,0.0,84.3,1893.0,6.0,94.0,0
SI,89.0,3.15,54.92,5.44,6.0,1,0,1.0,0,0,1.67,0.69,0.56,2.74,0,0,0,1,2,0.0,0.0,0.0,87.5,2216.0,5.6,113.0,0
SL,75.4,3.06,55.38,5.39,8.0,1,0,0.0,0,0,-1.85,-0.17,-0.18,2.14,0,0,0,0,2,306.0,92.9,42.0,73.1,2477.0,5.1,275.0,0
SL,75.3,3.32,55.18,5.36,13.0,1,0,0.0,0,0,-1.56,-0.57,-0.8,1.54,0,0,0,2,1,303.0,82.8,34.0,73.3,2390.0,5.3,290.0,0
CH,85.1,3.26,54.89,5.09,14.0,1,0,0.0,0,0,1.67,0.14,1.44,1.79,0,0,0,1,1,0.0,0.0,0.0,83.7,1843.0,5.6,95.0,0
FF,92.1,3.23,54.95,5.43,7.0,1,0,1.0,0,0,1.3,1.02,-0.41,1.84,0,0,0,0,1,182.0,90.7,72.0,90.1,2379.0,5.6,128.0,0
SI,91.9,3.21,54.61,5.08,14.0,0,0,0.0,0,0,1.5,0.23,1.05,1.76,0,1,1,1,6,0.0,0.0,0.0,91.3,2224.0,5.9,99.0,0
SL,79.7,3.23,54.9,5.36,12.0,1,0,0.0,0,0,-1.09,-0.59,1.13,3.15,0,1,0,1,6,0.0,0.0,0.0,78.4,2418.0,5.6,298.0,0
FF,95.0,3.04,54.32,5.41,12.0,1,0,0.0,0,0,1.47,0.89,1.57,3.27,0,1,0,0,6,0.0,0.0,0.0,94.5,2362.0,6.2,121.0,0
SL,77.7,3.03,54.84,5.27,11.0,1,0,0.0,0,0,-1.16,-0.24,-1.25,2.9,0,0,0,0,6,0.0,0.0,0.0,76.6,2393.0,5.7,282.0,0
SL,82.3,3.11,54.83,5.38,8.0,1,0,1.0,0,0,-0.94,-0.63,-0.21,2.08,0,0,0,2,5,0.0,0.0,0.0,81.0,2694.0,5.7,304.0,-2
FF,95.6,2.86,54.53,5.59,13.0,0,0,0.0,0,0,1.1,1.3,-1.98,2.37,0,0,0,1,5,0.0,0.0,0.0,94.7,2481.0,6.0,140.0,-2
SL,77.1,3.08,55.14,5.29,13.0,1,0,0.0,0,0,-0.92,-0.39,-1.3,1.69,0,0,0,0,5,0.0,0.0,0.0,75.7,2382.0,5.4,293.0,-2
SL,80.6,3.16,55.08,5.44,6.0,1,0,1.0,0,0,-0.74,-0.12,0.57,2.56,0,1,0,2,4,0.0,0.0,0.0,79.6,2423.0,5.4,279.0,-2
SL,80.1,3.11,55.08,5.49,6.0,1,0,1.0,0,0,-1.25,-0.42,0.36,2.44,0,1,0,1,4,0.0,0.0,0.0,78.9,2512.0,5.4,289.0,-2
SI,91.5,3.02,54.58,5.16,14.0,0,0,0.0,0,0,1.56,0.33,2.03,2.0,0,0,0,1,4,0.0,0.0,0.0,90.7,2162.0,5.9,102.0,-2
FF,91.3,3.11,54.58,5.41,11.0,1,0,0.0,0,0,1.13,1.02,-1.56,2.53,0,0,0,0,4,0.0,0.0,0.0,90.6,2287.0,5.9,132.0,-2
CH,86.7,3.22,54.42,4.91,8.0,1,0,0.0,0,0,1.44,-0.26,0.13,1.86,0,0,0,2,3,285.0,88.9,21.0,86.2,1722.0,6.1,80.0,-2
SL,76.0,3.14,54.65,5.3,8.0,1,0,1.0,0,0,-1.25,-0.56,0.18,2.17,0,0,0,1,3,0.0,0.0,0.0,74.9,2423.0,5.8,294.0,-2
SL,77.2,3.24,55.21,5.25,14.0,1,0,0.0,0,0,-1.31,-0.65,0.3,1.4,0,0,1,1,3,0.0,0.0,0.0,75.4,2397.0,5.3,296.0,0
SL,78.4,3.23,55.23,5.24,8.0,0,0,0.0,0,0,-1.42,-0.41,0.16,1.93,0,0,1,0,3,385.0,101.3,35.0,76.7,2394.0,5.3,286.0,0
SI,91.8,3.08,54.33,5.06,6.0,1,0,1.0,0,0,1.65,0.55,0.55,2.33,0,0,0,0,3,0.0,0.0,0.0,91.6,2558.0,6.2,108.0,0
SL,81.1,2.96,54.56,5.36,8.0,1,0,0.0,0,0,-1.04,-0.21,0.15,1.57,1,1,1,2,2,0.0,0.0,0.0,80.5,2574.0,5.9,281.0,1
SL,79.9,2.94,54.76,5.34,13.0,1,0,1.0,0,0,-1.43,0.05,-1.63,1.85,1,1,0,2,2,0.0,0.0,0.0,78.7,2485.0,5.7,268.0,1
FF,96.4,3.1,54.52,5.35,11.0,0,0,0.0,0,0,1.22,0.96,-1.25,2.67,0,0,1,2,2,0.0,0.0,0.0,95.3,2397.0,6.0,128.0,1
CH,87.4,3.28,54.59,4.99,7.0,1,0,0.0,0,0,1.6,0.28,-0.71,1.7,0,0,1,1,2,0.0,0.0,0.0,86.5,1830.0,5.9,100.0,1
FF,94.9,3.18,54.58,5.38,5.0,1,0,1.0,0,0,1.18,1.03,-0.07,2.24,0,0,1,0,2,0.0,0.0,0.0,93.9,2344.0,5.9,131.0,1
SL,77.4,3.19,55.21,5.36,12.0,1,0,0.0,0,0,-1.16,-0.31,2.29,2.54,0,0,0,0,2,0.0,0.0,0.0,76.0,2352.0,5.3,285.0,1
SL,79.7,3.23,54.97,5.27,12.0,1,0,0.0,0,0,-0.93,-0.25,1.6,2.85,0,0,1,2,1,0.0,0.0,0.0,78.8,2232.0,5.5,285.0,0
FF,96.0,3.18,54.46,5.34,4.0,0,0,1.0,0,0,1.16,1.01,-0.5,2.32,0,0,1,1,1,0.0,0.0,0.0,95.5,2298.0,6.0,131.0,0
CH,86.9,3.24,54.6,5.04,7.0,1,0,1.0,0,0,1.48,-0.18,-0.49,1.98,0,0,0,1,1,0.0,0.0,0.0,85.7,1894.0,5.9,83.0,0
SI,93.4,3.34,54.6,5.08,8.0,1,0,1.0,0,0,1.65,0.29,0.16,2.12,0,0,0,0,1,73.0,57.1,13.0,92.5,2415.0,5.9,100.0,0
CH,87.0,3.14,54.43,5.0,13.0,1,0,0.0,0,0,1.8,0.13,-0.52,0.98,0,0,0,2,7,0.0,0.0,0.0,86.0,2009.0,6.1,94.0,1
SL,78.0,3.0,55.06,5.2,13.0,0,0,1.0,0,0,-1.64,-0.26,-1.24,1.99,0,0,0,1,7,0.0,0.0,0.0,76.3,2547.0,5.4,279.0,1
SL,76.9,3.01,54.88,5.27,6.0,1,0,1.0,0,0,-1.51,-0.38,0.74,2.91,0,0,0,0,7,0.0,0.0,0.0,75.7,2469.0,5.6,284.0,1
SI,89.5,3.3,54.85,5.14,12.0,1,0,0.0,0,0,1.74,0.55,1.31,2.9,0,0,1,0,7,0.0,0.0,0.0,88.4,2115.0,5.7,108.0,3
SI,91.9,3.14,54.57,5.3,14.0,1,0,1.0,0,0,1.92,0.68,1.18,1.58,0,0,0,0,7,0.0,0.0,0.0,90.6,2333.0,5.9,109.0,3
SI,90.8,3.1,54.2,5.06,14.0,0,0,1.0,0,0,1.84,0.59,0.87,2.09,0,0,0,2,6,0.0,0.0,0.0,90.3,2296.0,6.3,108.0,3
SL,76.0,3.04,55.4,5.29,6.0,1,0,1.0,0,0,-1.36,-0.36,0.35,2.32,0,0,0,1,6,0.0,0.0,0.0,74.1,2352.0,5.1,285.0,3
SI,90.9,3.16,54.58,5.15,6.0,1,0,1.0,0,0,1.73,0.32,0.33,2.79,0,0,0,0,6,0.0,0.0,0.0,89.9,2294.0,5.9,101.0,3
SI,90.4,3.15,54.63,5.08,14.0,0,0,1.0,0,0,1.87,0.22,0.84,1.67,0,1,0,2,5,0.0,0.0,0.0,89.2,2257.0,5.9,97.0,3
SI,92.6,3.06,54.68,5.19,6.0,1,0,1.0,0,0,1.63,0.67,0.68,2.31,0,1,0,1,5,262.0,88.6,21.0,91.4,2410.0,5.8,112.0,3
SL,76.4,3.13,55.25,5.41,12.0,0,0,0.0,0,0,-1.08,-0.38,1.29,3.21,0,1,0,0,5,0.0,0.0,0.0,74.5,2275.0,5.2,289.0,3
SL,77.8,3.39,55.17,5.26,9.0,1,0,1.0,0,0,-1.52,-0.35,0.41,2.12,0,0,0,0,5,0.0,0.0,0.0,76.2,2685.0,5.3,283.0,3
CH,86.0,3.06,54.45,5.07,13.0,1,0,0.0,0,0,1.64,0.11,-1.21,1.45,0,0,0,2,4,0.0,0.0,0.0,85.1,2034.0,6.0,94.0,3
CH,86.3,3.04,53.76,5.05,4.0,1,0,1.0,0,0,1.51,0.13,-0.48,2.77,0,0,0,1,4,0.0,0.0,0.0,86.9,1856.0,6.7,95.0,3
SL,74.9,3.0,55.42,5.4,3.0,0,0,1.0,0,0,-1.46,-0.66,0.81,3.05,0,0,0,0,4,0.0,0.0,0.0,72.8,2244.0,5.1,294.0,3
SI,92.0,3.29,54.51,5.2,12.0,1,0,0.0,0,0,1.94,0.32,1.86,2.73,0,0,0,2,3,0.0,0.0,0.0,91.2,2509.0,6.0,99.0,1
CH,84.4,3.23,54.2,5.07,14.0,1,0,1.0,0,0,1.77,-0.29,0.63,1.33,0,0,0,1,3,0.0,0.0,0.0,83.9,2009.0,6.3,81.0,1
SI,89.9,3.13,54.71,5.09,13.0,0,0,0.0,0,0,1.64,0.43,-1.18,1.08,0,0,0,0,3,0.0,0.0,0.0,88.3,2405.0,5.8,105.0,1
