,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1755,SL,81.1,3.23,54.93,5.58,13.0,1,0,0.0,1,0,-1.51,-0.28,-0.68,0.95,1,0,0,1,2,0.0,0.0,0.0,79.7,2361.0,5.6,286.0,0,1-0
1783,SL,79.6,3.06,55.23,5.44,12.0,1,0,1.0,1,0,-1.0,-0.44,0.96,2.78,0,0,1,2,7,0.0,0.0,0.0,77.5,2500.0,5.3,303.0,5,1-0
1801,SL,83.0,3.08,54.99,5.56,6.0,1,0,1.0,1,0,-0.56,-0.19,0.61,2.58,1,1,0,1,6,0.0,0.0,0.0,81.5,2587.0,5.5,302.0,5,1-0
1817,CH,86.0,3.44,54.79,5.23,5.0,1,0,1.0,1,0,1.52,0.42,-0.23,2.53,0,0,0,2,5,0.0,0.0,0.0,84.5,2142.0,5.7,100.0,5,1-0
1830,CH,84.4,3.1,54.55,5.32,5.0,1,0,1.0,1,0,1.01,0.71,0.1,2.6,0,0,1,2,4,11.0,82.4,-14.0,83.4,1834.0,6.0,119.0,4,1-0
1841,SI,91.7,3.46,54.8,5.37,14.0,1,0,1.0,1,0,1.74,0.38,0.99,2.1,0,0,0,1,4,0.0,0.0,0.0,89.9,2210.0,5.7,98.0,4,1-0
1851,SL,81.2,2.99,55.2,5.64,4.0,1,0,1.0,1,0,-1.21,-0.06,-0.39,2.02,0,0,0,2,3,0.0,0.0,0.0,79.3,2435.0,5.3,281.0,4,1-0
1862,FF,93.8,3.14,54.75,5.7,3.0,0,0,1.0,1,0,1.23,1.09,0.3,2.76,0,0,1,2,2,0.0,0.0,0.0,92.4,2321.0,5.7,128.0,4,1-0
1886,CH,86.9,3.13,54.57,5.41,4.0,1,0,1.0,1,0,1.66,0.3,-0.55,2.64,0,0,1,1,1,0.0,0.0,0.0,86.4,2098.0,5.9,96.0,2,1-0
1898,FF,93.4,3.12,54.19,5.52,13.0,1,0,1.0,1,0,1.08,1.25,-1.12,1.91,0,1,1,0,7,0.0,0.0,0.0,92.9,2353.0,6.3,136.0,1,1-0
1904,SL,81.0,3.11,55.25,5.56,12.0,1,0,1.0,1,0,-1.07,0.24,0.94,3.43,0,0,1,0,7,0.0,0.0,0.0,79.5,2511.0,5.3,265.0,1,1-0
1929,CH,85.8,3.14,54.52,5.24,9.0,1,0,1.0,1,0,1.44,0.04,0.34,1.64,0,0,0,0,6,0.0,0.0,0.0,85.3,1832.0,6.0,86.0,1,1-0
1939,CH,87.9,3.37,54.69,5.18,5.0,1,0,1.0,1,0,1.37,0.63,0.16,2.59,0,0,0,0,5,21.0,69.8,-5.0,87.1,1958.0,5.8,110.0,1,1-0
1952,CH,88.8,3.34,54.68,5.14,13.0,1,0,0.0,1,0,1.85,0.43,-0.54,0.47,0,0,0,2,4,0.0,0.0,0.0,87.3,2223.0,5.8,99.0,1,1-0
1956,FF,92.7,2.98,54.73,5.66,11.0,1,0,0.0,1,0,0.72,1.14,-2.03,3.53,0,0,0,1,4,0.0,0.0,0.0,91.4,2200.0,5.8,145.0,1,1-0
1975,SL,77.8,3.14,55.63,5.38,4.0,1,0,0.0,1,0,-1.29,-0.38,-0.77,2.29,0,0,1,2,2,0.0,0.0,0.0,75.6,2300.0,4.9,293.0,2,1-0
1988,SI,95.2,3.21,54.19,5.3,8.0,1,0,1.0,1,0,1.66,0.23,0.04,1.53,0,0,0,0,2,0.0,0.0,0.0,95.1,2349.0,6.3,94.0,2,1-0
1995,CH,86.4,3.26,54.59,5.25,13.0,1,0,1.0,1,0,1.58,0.69,-0.23,1.02,0,0,0,2,1,0.0,0.0,0.0,85.7,1846.0,5.9,110.0,0,1-0
1997,FF,91.6,3.23,54.88,5.42,1.0,1,0,0.0,1,0,1.27,1.12,-0.43,3.03,0,0,0,1,1,293.0,80.5,27.0,90.2,2211.0,5.6,128.0,0,1-0
2002,FF,94.5,3.0,54.47,5.73,6.0,1,0,1.0,1,0,1.11,1.1,0.43,1.95,0,0,0,0,1,0.0,0.0,0.0,93.7,2246.0,6.0,131.0,0,1-0
2015,SI,90.9,3.15,54.74,5.37,14.0,1,0,0.0,1,0,1.23,0.5,1.26,1.99,0,0,0,1,9,0.0,0.0,0.0,90.2,2191.0,5.8,107.0,7,1-0
2024,CH,84.6,3.08,54.71,5.33,4.0,1,0,0.0,1,0,0.92,0.37,-0.4,1.82,0,0,0,1,8,10.0,71.2,-11.0,83.8,1839.0,5.7,104.0,7,1-0
2044,CH,86.5,3.17,54.67,5.41,12.0,1,0,1.0,1,0,1.26,0.03,1.18,2.79,0,0,0,1,6,161.0,78.4,13.0,85.8,2188.0,5.8,85.0,7,1-0
2068,SL,79.9,3.08,55.29,5.82,3.0,0,0,0.0,1,0,-0.82,-0.49,0.29,2.97,0,0,0,1,4,15.0,94.2,-10.0,78.3,2403.0,5.2,308.0,4,1-0
2076,SI,90.6,3.09,54.86,5.62,9.0,1,0,1.0,1,0,1.31,0.36,0.44,2.46,0,0,0,0,4,0.0,0.0,0.0,89.4,2113.0,5.6,100.0,4,1-0
2082,SL,79.6,2.76,55.03,5.68,14.0,1,0,0.0,1,0,-1.46,-0.58,0.98,2.21,0,1,0,2,3,0.0,0.0,0.0,78.5,2330.0,5.4,297.0,0,1-0
2100,CH,84.9,3.1,54.34,5.41,5.0,0,0,0.0,1,0,1.05,0.39,0.0,2.23,0,0,0,2,2,440.0,106.8,25.0,84.7,1698.0,6.1,104.0,0,1-0
2107,CH,87.7,3.12,54.79,5.47,14.0,1,0,0.0,1,0,1.1,-0.28,0.31,1.27,0,0,0,2,1,5.0,78.1,-13.0,86.6,2135.0,5.7,70.0,0,1-0
2124,FF,96.7,3.14,54.24,5.24,2.0,1,0,1.0,1,0,1.7,1.11,-0.28,2.86,0,0,1,1,8,0.0,0.0,0.0,96.1,2225.0,6.3,120.0,0,1-0
2129,CH,83.5,3.31,54.54,5.22,12.0,1,0,0.0,1,0,1.87,0.87,1.01,2.43,0,0,0,0,8,353.0,95.7,32.0,82.9,1983.0,6.0,111.0,0,1-0
2150,SI,97.1,3.27,54.3,5.41,14.0,1,0,0.0,1,0,1.88,0.68,1.58,2.3,0,0,0,2,6,0.0,0.0,0.0,96.8,2177.0,6.2,107.0,0,1-0
2179,SL,79.3,3.27,55.27,5.47,9.0,1,0,1.0,1,0,-0.38,0.14,0.44,2.2,0,0,0,1,4,0.0,0.0,0.0,77.6,2401.0,5.2,276.0,0,1-0
2192,SI,94.9,3.29,54.45,5.54,14.0,1,0,1.0,1,0,1.99,0.87,0.94,2.16,0,0,0,0,3,0.0,0.0,0.0,93.8,2250.0,6.0,110.0,0,1-0
2213,CH,87.9,3.34,54.43,5.1,7.0,1,0,1.0,1,0,1.7,0.25,-0.33,1.28,0,0,0,1,1,0.0,0.0,0.0,87.3,1960.0,6.1,94.0,0,1-0
2222,FF,96.0,3.12,54.47,5.77,1.0,0,0,1.0,1,0,1.48,1.24,-0.65,3.1,0,0,0,0,1,0.0,0.0,0.0,94.9,2298.0,6.0,127.0,0,1-0
2232,SI,92.2,3.27,54.78,5.71,2.0,1,0,0.0,1,0,1.51,0.53,0.09,2.87,0,0,0,0,7,323.0,97.7,43.0,90.8,2136.0,5.7,105.0,0,1-0
2248,FF,95.6,3.06,54.91,5.78,5.0,1,0,1.0,1,0,1.29,0.93,-0.21,2.36,0,0,0,1,6,133.0,74.0,15.0,93.9,2334.0,5.6,122.0,1,1-0
2256,FF,96.6,3.14,54.78,5.65,11.0,1,0,1.0,1,0,1.07,0.89,-0.84,3.68,1,1,0,1,5,171.0,62.5,39.0,95.8,2322.0,5.7,126.0,1,1-0
2272,CH,85.9,3.3,54.87,5.41,6.0,1,0,1.0,1,0,1.67,0.27,0.82,2.21,0,0,0,0,5,228.0,83.1,53.0,84.6,2133.0,5.6,94.0,2,1-0
2279,CH,85.2,3.38,54.97,5.45,5.0,1,0,1.0,1,0,1.6,0.27,-0.19,2.45,0,0,0,1,4,0.0,0.0,0.0,83.9,2105.0,5.5,94.0,2,1-0
2289,FF,97.3,3.07,54.68,5.7,1.0,1,0,1.0,1,0,1.11,0.97,-0.52,2.77,1,0,1,2,3,0.0,0.0,0.0,96.1,2335.0,5.8,128.0,0,1-0
2301,CH,88.0,3.28,54.8,5.49,13.0,1,0,1.0,1,0,1.49,0.59,-0.96,2.13,0,0,0,0,3,0.0,0.0,0.0,86.9,2176.0,5.7,107.0,0,1-0
2304,FF,95.8,3.25,54.64,5.7,9.0,1,0,0.0,1,0,1.35,1.14,0.61,1.52,0,0,0,2,2,0.0,0.0,0.0,94.8,2358.0,5.9,127.0,0,1-0
2332,SI,90.5,3.36,54.97,5.53,14.0,1,0,0.0,1,0,1.38,0.48,1.17,2.1,0,0,0,0,1,0.0,0.0,0.0,89.3,2086.0,5.5,104.0,0,1-0
2335,SL,78.5,3.35,55.39,5.4,6.0,1,0,1.0,1,0,-0.7,-0.26,0.71,2.56,0,0,1,1,6,0.0,0.0,0.0,76.6,2374.0,5.1,302.0,2,1-0
2364,CH,88.5,3.22,54.78,5.22,13.0,1,0,0.0,1,0,1.48,0.41,-1.0,2.05,1,0,0,2,4,0.0,0.0,0.0,87.0,2167.0,5.7,100.0,0,1-0
2373,FF,91.9,3.46,54.7,5.51,14.0,1,0,1.0,1,0,1.99,1.12,1.15,2.44,0,0,0,1,4,147.0,71.5,20.0,90.6,2151.0,5.8,117.0,0,1-0
2396,SL,77.8,3.37,55.65,5.44,12.0,1,0,0.0,1,0,-1.23,-0.63,2.33,2.84,0,0,0,2,2,0.0,0.0,0.0,75.3,2380.0,4.9,304.0,-1,1-0
2403,SI,92.8,3.4,54.8,5.4,14.0,1,0,0.0,1,0,1.98,0.41,0.31,1.2,0,0,0,0,2,3.0,59.6,-26.0,91.4,2334.0,5.7,98.0,-1,1-0
2412,SI,92.9,3.41,54.24,5.06,5.0,1,0,1.0,1,0,1.29,-0.03,-0.21,2.46,1,1,0,2,1,0.0,0.0,0.0,93.1,2034.0,6.3,84.0,-1,1-0
2426,SL,80.6,3.4,55.53,5.46,12.0,0,0,0.0,1,0,-1.26,-0.07,2.31,3.16,1,1,0,2,1,0.0,0.0,0.0,78.4,2179.0,5.0,281.0,2,1-0
2437,SL,78.6,3.51,55.35,5.26,13.0,1,0,1.0,1,0,-0.98,-0.79,-0.87,0.56,0,1,0,1,1,0.0,0.0,0.0,76.9,2311.0,5.2,314.0,2,1-0
2454,SI,91.8,3.3,54.61,5.39,14.0,1,0,1.0,1,0,1.33,0.6,1.45,1.73,0,0,0,0,5,0.0,0.0,0.0,91.0,2129.0,5.9,110.0,4,1-0
2458,FF,92.9,3.11,54.27,5.35,2.0,1,0,1.0,1,0,0.55,1.13,0.15,3.55,0,1,0,2,4,169.0,74.8,25.0,92.8,2052.0,6.2,152.0,1,1-0
2465,FF,96.4,3.44,54.5,5.19,6.0,1,0,1.0,1,0,1.26,0.97,0.51,2.55,0,0,0,2,4,234.0,80.1,44.0,95.4,2428.0,6.0,124.0,1,1-0
2480,SL,81.0,3.35,55.13,5.35,14.0,1,0,1.0,1,0,-0.98,-0.26,1.13,2.33,1,0,0,1,3,0.0,0.0,0.0,79.6,2257.0,5.4,293.0,4,1-0
2492,SI,93.9,3.25,54.74,5.3,12.0,1,0,1.0,1,0,1.12,0.38,0.91,2.81,0,0,0,0,3,0.0,0.0,0.0,93.1,2113.0,5.8,104.0,4,1-0
2505,FF,97.1,3.26,54.01,5.29,4.0,1,0,1.0,1,0,0.96,1.03,-0.82,2.91,1,1,1,2,2,0.0,0.0,0.0,97.4,2319.0,6.5,134.0,3,1-0
2507,SI,93.4,3.25,54.15,5.22,6.0,1,0,0.0,1,0,1.34,0.42,0.38,2.16,0,1,1,2,2,0.0,90.3,-17.0,93.1,1903.0,6.3,103.0,3,1-0
2516,SI,93.8,3.38,54.32,5.21,12.0,1,0,0.0,1,0,1.18,0.51,1.04,3.56,0,0,1,2,2,0.0,0.0,0.0,93.5,2085.0,6.2,108.0,4,1-0
2522,SI,95.3,3.29,54.38,5.21,3.0,1,0,1.0,1,0,1.32,0.57,0.79,3.36,0,0,0,2,2,0.0,0.0,0.0,94.9,2209.0,6.1,109.0,4,1-0
2534,FF,95.1,3.23,54.5,5.31,2.0,1,0,1.0,1,0,1.23,0.92,-0.27,2.99,0,0,0,0,2,0.0,0.0,0.0,94.3,2064.0,6.0,123.0,4,1-0
2539,SL,80.6,3.06,54.9,5.38,7.0,1,0,1.0,1,0,-1.26,0.52,-0.46,2.09,0,1,1,2,1,0.0,0.0,0.0,79.4,2177.0,5.6,254.0,0,1-0
2548,SI,93.5,3.22,54.3,5.19,13.0,1,0,0.0,1,0,1.24,0.46,-0.59,0.86,0,0,1,1,1,0.0,0.0,0.0,92.6,2068.0,6.2,105.0,0,1-0
2553,FF,98.1,3.19,54.28,5.42,14.0,1,0,1.0,1,0,1.25,0.68,1.06,2.21,0,0,0,0,1,0.0,0.0,0.0,98.1,2190.0,6.2,115.0,0,1-0
2555,SL,79.1,3.18,55.37,5.6,7.0,0,0,0.0,1,0,-0.91,-0.03,-0.64,1.96,0,1,0,1,8,203.0,64.4,32.0,77.2,2499.0,5.1,282.0,5,1-0
2557,SI,93.8,3.29,54.79,5.5,6.0,1,0,0.0,1,0,1.52,0.56,0.29,2.14,0,0,0,1,8,217.0,102.2,9.0,92.5,2290.0,5.7,106.0,5,1-0
2573,SI,94.0,3.52,54.61,5.61,4.0,1,0,0.0,1,0,1.42,0.31,-0.34,2.34,0,0,0,2,6,0.0,82.9,-21.0,93.1,2187.0,5.9,98.0,-2,1-0
2583,CH,86.6,3.2,54.53,5.43,5.0,1,0,1.0,1,0,1.31,0.55,-0.24,2.46,0,0,1,2,5,0.0,0.0,0.0,85.4,1798.0,6.0,107.0,-2,1-0
2588,SL,80.4,3.29,55.15,5.8,9.0,0,0,1.0,1,0,-0.95,-0.46,0.61,2.27,0,1,0,1,5,0.0,0.0,0.0,78.9,2440.0,5.4,303.0,-1,1-0
2593,SI,91.9,3.33,54.58,5.5,13.0,1,0,1.0,1,0,1.57,0.52,-0.01,1.59,0,0,0,1,5,0.0,0.0,0.0,90.9,2071.0,5.9,104.0,0,1-0
2604,SL,78.2,3.33,55.62,5.66,5.0,1,0,1.0,1,0,-0.89,-0.24,-0.13,2.58,0,0,0,2,4,0.0,0.0,0.0,76.1,2263.0,4.9,295.0,0,1-0
2607,FF,97.3,3.09,54.56,5.78,11.0,1,0,0.0,1,0,1.0,1.19,-0.27,3.94,1,0,0,1,4,0.0,0.0,0.0,96.7,2299.0,5.9,137.0,1,1-0
2612,CH,85.8,3.2,54.49,5.43,8.0,0,0,0.0,1,0,1.59,0.71,-0.02,1.53,0,0,1,0,4,0.0,0.0,0.0,85.2,1991.0,6.0,110.0,1,1-0
2617,CH,84.6,3.45,54.6,5.43,14.0,1,0,0.0,1,0,1.54,0.68,1.53,2.07,0,0,0,0,4,0.0,0.0,0.0,83.8,1933.0,5.9,109.0,1,1-0
2635,SL,76.0,3.34,55.57,5.6,7.0,1,0,1.0,1,0,-1.14,-0.57,-0.41,1.39,0,0,0,2,2,0.0,0.0,0.0,73.7,2197.0,4.9,303.0,0,1-0
2640,CH,89.3,3.43,54.88,5.41,14.0,1,0,0.0,1,0,1.68,0.27,0.83,2.37,0,0,0,0,2,9.0,75.4,-15.0,87.4,1931.0,5.6,94.0,0,1-0
2645,CH,86.9,3.39,54.97,5.34,12.0,1,0,0.0,1,0,1.63,0.62,1.39,2.8,0,0,0,2,1,0.0,0.0,0.0,85.6,1954.0,5.5,107.0,0,1-0
2650,SI,95.5,3.4,54.97,5.56,6.0,1,0,1.0,1,0,1.7,0.48,0.67,2.62,0,0,0,0,1,0.0,0.0,0.0,93.6,2232.0,5.5,102.0,0,1-0
2659,SL,75.3,3.49,55.45,5.36,8.0,1,0,1.0,1,0,-1.01,-0.33,0.24,1.51,0,0,0,1,7,0.0,0.0,0.0,73.4,2268.0,5.0,297.0,0,1-0
2665,CH,85.3,3.44,54.84,5.4,14.0,1,0,0.0,1,0,1.48,0.91,1.04,1.49,0,0,0,0,7,0.0,0.0,0.0,83.9,2161.0,5.7,117.0,0,1-0
2669,SL,77.9,3.29,55.42,5.38,13.0,1,0,1.0,1,0,-1.37,-0.51,-0.68,1.5,1,1,0,2,6,0.0,0.0,0.0,76.1,2453.0,5.1,296.0,0,1-0
2676,FF,93.5,3.12,54.33,5.46,13.0,1,0,1.0,1,0,0.99,0.96,-0.88,2.06,1,1,0,1,6,0.0,0.0,0.0,92.7,2159.0,6.2,130.0,0,1-0
2680,CH,83.9,3.29,54.78,5.08,12.0,1,0,1.0,1,0,1.21,0.93,1.02,2.6,0,0,1,1,6,0.0,0.0,0.0,82.6,1880.0,5.7,122.0,1,1-0
2690,CH,83.7,3.46,54.67,4.98,14.0,1,0,0.0,1,0,1.55,0.02,1.13,1.53,0,0,0,0,6,0.0,0.0,0.0,83.0,2122.0,5.8,85.0,1,1-0
2696,CH,87.2,3.29,54.52,5.0,14.0,1,0,0.0,1,0,1.33,-0.01,1.49,2.02,1,0,0,2,5,0.0,0.0,0.0,86.3,2196.0,6.0,83.0,1,1-0
2714,SI,95.1,3.26,54.7,5.5,14.0,1,0,0.0,1,0,1.46,0.65,0.51,1.3,0,0,0,1,5,0.0,0.0,0.0,94.0,2119.0,5.8,110.0,2,1-0
2719,CH,85.3,3.37,54.73,5.25,14.0,1,0,1.0,1,0,1.46,0.79,0.01,1.11,0,0,0,2,4,0.0,0.0,0.0,83.8,1869.0,5.8,113.0,2,1-0
2738,SL,77.0,3.28,55.7,5.44,5.0,1,0,1.0,1,0,-0.96,-0.52,-0.22,2.29,0,1,0,0,3,169.0,96.4,11.0,74.4,2387.0,4.8,306.0,0,1-0
2741,CH,84.2,3.37,54.89,5.21,6.0,1,0,1.0,1,0,1.54,0.27,0.63,2.4,0,0,0,0,3,0.0,0.0,0.0,82.5,2124.0,5.6,94.0,0,1-0
2753,CH,82.9,3.49,55.06,5.12,14.0,1,0,1.0,1,0,1.37,0.35,1.0,2.13,0,0,0,0,2,0.0,0.0,0.0,81.5,1826.0,5.4,98.0,0,1-0
2773,SI,94.0,2.84,53.77,5.51,5.0,1,0,1.0,1,0,1.55,0.56,-0.15,2.87,0,0,0,1,7,0.0,0.0,0.0,94.7,2181.0,6.7,106.0,3,1-0
2779,SL,77.2,2.75,54.35,5.72,14.0,1,0,1.0,1,0,-0.92,-0.11,0.83,2.51,0,0,1,2,6,0.0,0.0,0.0,76.9,2197.0,6.2,287.0,3,1-0
2791,CH,83.9,2.81,53.68,5.6,13.0,1,0,0.0,1,0,1.37,0.42,-1.07,2.0,0,0,0,0,6,0.0,0.0,0.0,84.9,1922.0,6.8,102.0,3,1-0
2826,CH,85.4,2.76,53.65,5.32,13.0,1,0,0.0,1,0,1.62,0.38,-0.01,1.62,0,0,0,0,4,0.0,0.0,0.0,86.1,2034.0,6.9,98.0,1,1-0
2835,CH,83.9,2.83,53.83,5.36,5.0,1,0,1.0,1,0,1.35,0.58,0.03,2.49,0,0,0,1,3,0.0,0.0,0.0,83.8,1942.0,6.7,107.0,-1,1-0
2840,FF,92.6,2.83,53.11,5.63,11.0,0,0,1.0,1,0,0.92,1.12,-0.9,2.71,0,0,0,0,3,0.0,0.0,0.0,94.3,2211.0,7.4,138.0,-1,1-0
2877,SL,76.5,3.29,55.47,5.46,5.0,1,0,1.0,1,0,-1.59,-0.16,-0.01,2.24,0,0,0,2,6,0.0,0.0,0.0,74.5,2320.0,5.0,282.0,2,1-0
2892,FF,95.9,3.39,54.59,5.24,14.0,1,0,0.0,1,0,1.6,0.89,1.2,2.24,1,1,1,1,5,297.0,87.1,39.0,94.2,2207.0,5.9,115.0,1,1-0
2897,SL,81.4,3.22,54.98,5.54,13.0,1,0,0.0,1,0,-1.0,0.08,-0.04,1.18,1,1,0,1,5,0.0,0.0,0.0,79.6,2238.0,5.5,275.0,1,1-0
2899,CH,87.7,3.51,54.6,5.16,6.0,1,0,0.0,1,0,1.86,1.36,0.49,2.82,1,1,1,1,5,0.0,90.4,15.0,85.7,2115.0,5.9,123.0,3,1-0
2920,CH,85.5,3.22,54.46,5.17,2.0,0,0,1.0,1,0,1.63,1.1,0.1,2.82,0,0,1,0,5,256.0,90.6,21.0,84.4,2018.0,6.0,120.0,4,1-0
2950,FF,92.4,3.41,54.76,5.21,12.0,1,0,0.0,1,0,1.68,1.08,1.42,3.47,0,0,0,1,3,0.0,0.0,0.0,90.5,2055.0,5.7,119.0,3,1-0
2962,CH,86.2,3.35,54.52,5.21,8.0,1,0,1.0,1,0,1.71,1.08,0.16,1.9,0,0,0,2,2,0.0,0.0,0.0,84.9,1953.0,6.0,118.0,3,1-0
2971,CH,85.0,3.44,54.72,5.23,14.0,1,0,1.0,1,0,1.31,0.79,1.14,2.63,0,0,0,0,2,0.0,0.0,0.0,83.9,1990.0,5.8,116.0,3,1-0
2975,CH,85.3,3.24,54.79,5.26,5.0,1,0,1.0,1,0,1.15,0.83,0.23,2.59,0,0,0,2,1,0.0,0.0,0.0,83.8,1951.0,5.7,120.0,3,1-0
2978,SI,93.7,3.2,54.62,5.43,13.0,1,0,0.0,1,0,1.24,0.47,-0.18,0.88,0,0,0,1,1,0.0,0.0,0.0,92.4,2220.0,5.9,105.0,3,1-0
2999,SI,93.5,3.4,54.29,5.13,14.0,1,0,0.0,1,0,1.53,0.57,1.21,1.42,0,0,1,0,8,0.0,0.0,0.0,93.2,2168.0,6.2,106.0,3,1-0
3015,CH,86.9,3.31,54.35,5.19,14.0,1,0,0.0,1,0,1.6,0.62,1.66,2.64,0,0,0,2,7,0.0,0.0,0.0,86.2,2163.0,6.1,106.0,1,1-0
3020,CH,87.1,3.28,54.17,5.25,7.0,1,0,1.0,1,0,1.52,0.84,-0.5,1.92,0,0,0,0,7,0.0,0.0,0.0,86.6,2082.0,6.3,115.0,1,1-0
3030,SI,93.9,3.27,54.58,5.5,9.0,1,0,1.0,1,0,1.52,0.66,0.49,1.88,0,0,0,1,6,177.0,65.7,46.0,93.0,2198.0,5.9,110.0,1,1-0
3034,CH,86.6,3.37,54.5,5.19,14.0,1,0,0.0,1,0,1.36,0.82,1.59,2.66,0,0,0,0,6,0.0,0.0,0.0,86.0,1957.0,6.0,117.0,1,1-0
3039,CH,87.3,3.15,54.58,5.3,13.0,1,0,0.0,1,0,1.4,0.82,-0.39,1.14,0,1,0,2,5,0.0,0.0,0.0,86.1,1992.0,5.9,116.0,1,1-0
3049,CH,87.7,3.25,54.24,5.24,13.0,0,0,0.0,1,0,1.43,0.66,-0.97,2.82,0,0,0,1,5,0.0,0.0,0.0,87.3,1940.0,6.3,110.0,2,1-0
3072,CH,87.1,3.39,54.74,5.22,9.0,1,0,1.0,1,0,1.63,0.56,0.72,2.03,0,0,0,0,3,0.0,0.0,0.0,85.7,2217.0,5.8,104.0,1,1-0
3089,FF,96.7,3.32,54.61,5.55,13.0,1,0,0.0,1,0,1.46,1.13,-0.29,1.62,0,0,0,2,1,0.0,0.0,0.0,95.4,2571.0,5.9,125.0,0,1-0
3102,SI,94.4,3.22,54.18,5.29,14.0,1,0,1.0,1,0,1.54,0.56,0.96,1.65,0,0,1,0,9,0.0,0.0,0.0,94.1,2124.0,6.3,106.0,-1,1-0
3106,SI,93.6,3.11,54.49,5.4,6.0,0,0,1.0,1,0,1.62,0.59,0.79,2.47,0,0,0,2,8,0.0,0.0,0.0,92.5,2179.0,6.0,106.0,-1,1-0
3124,SI,94.8,3.31,54.38,5.23,5.0,1,0,1.0,1,0,1.53,0.74,0.22,2.77,0,0,0,1,7,0.0,0.0,0.0,94.1,2243.0,6.1,112.0,-1,1-0
3135,SL,77.3,3.26,55.26,5.44,3.0,1,0,1.0,1,0,-0.69,-0.07,0.41,3.23,1,0,0,2,6,0.0,0.0,0.0,75.6,2273.0,5.2,290.0,-1,1-0
3165,CH,85.9,3.38,54.3,5.17,14.0,1,0,0.0,1,0,1.41,0.46,1.09,2.27,0,0,1,0,4,12.0,80.7,-10.0,85.0,1972.0,6.2,102.0,0,1-0
3197,SI,93.2,3.29,54.54,5.4,14.0,1,0,0.0,1,0,1.44,0.52,1.17,2.44,0,0,0,0,2,0.0,0.0,0.0,92.5,2198.0,6.0,105.0,0,1-0
3203,SI,95.5,3.39,54.39,5.38,14.0,1,0,1.0,1,0,1.87,0.56,0.45,1.59,0,0,0,1,1,0.0,0.0,0.0,94.7,2219.0,6.1,103.0,0,1-0
3210,CH,84.0,3.22,54.09,5.2,8.0,1,0,1.0,1,0,1.56,0.33,-0.19,2.23,0,0,1,2,8,0.0,0.0,0.0,82.9,1876.0,6.4,95.0,0,1-0
3215,CH,85.8,3.5,54.68,5.3,14.0,1,0,0.0,1,0,1.42,0.36,1.04,2.28,0,0,0,1,8,12.0,73.2,-11.0,84.1,1973.0,5.8,98.0,0,1-0
3246,CH,84.4,3.6,54.39,5.0,9.0,1,0,1.0,1,0,1.61,0.48,0.6,1.89,0,0,0,2,5,0.0,0.0,0.0,83.2,2086.0,6.1,101.0,0,1-0
3248,FF,91.0,3.42,54.55,5.46,8.0,0,0,0.0,1,0,1.24,1.24,0.22,1.67,0,0,0,1,5,0.0,82.9,-21.0,89.6,2506.0,6.0,131.0,0,1-0
3259,SL,76.0,3.56,55.27,5.42,7.0,1,0,1.0,1,0,-1.36,-0.41,-0.75,2.01,0,0,0,0,5,0.0,0.0,0.0,73.8,2405.0,5.2,294.0,0,1-0
3265,SL,78.9,3.35,55.2,5.47,13.0,1,0,1.0,1,0,-1.37,-0.38,-0.87,1.39,1,0,1,2,4,0.0,0.0,0.0,76.8,2375.0,5.3,292.0,0,1-0
3272,SI,90.9,3.32,54.46,5.31,12.0,1,0,0.0,1,0,1.6,0.84,1.41,3.16,0,0,1,1,4,0.0,0.0,0.0,90.0,2079.0,6.0,114.0,0,1-0
3277,CH,86.0,3.44,54.57,5.26,9.0,1,0,0.0,1,0,1.78,0.54,0.72,2.08,0,0,0,0,4,343.0,93.1,35.0,84.9,2123.0,5.9,102.0,0,1-0
3281,SL,81.3,3.33,55.12,5.57,4.0,1,0,1.0,1,0,-1.39,-0.4,-0.68,2.28,0,1,1,2,3,0.0,0.0,0.0,79.4,2555.0,5.4,293.0,0,1-0
3336,SI,93.1,3.47,54.46,5.24,8.0,1,0,1.0,1,0,1.55,0.63,0.27,1.97,0,0,0,0,6,0.0,0.0,0.0,92.2,2259.0,6.0,108.0,0,1-0
3347,SL,77.8,3.29,55.23,5.44,3.0,1,0,1.0,1,0,-1.53,0.13,0.56,3.32,0,0,0,1,5,0.0,0.0,0.0,76.5,2552.0,5.3,272.0,0,1-0
3363,FF,94.0,3.26,54.56,5.43,14.0,1,0,0.0,1,0,1.48,0.86,1.44,2.13,0,0,0,1,4,0.0,0.0,0.0,93.2,2171.0,5.9,116.0,0,1-0
3373,CH,87.5,3.4,54.63,5.08,13.0,1,0,0.0,1,0,1.71,0.55,-0.49,0.7,1,0,1,2,3,0.0,0.0,0.0,86.4,1995.0,5.9,104.0,0,1-0
3391,CH,85.3,3.36,54.64,5.17,13.0,0,0,0.0,1,0,1.67,0.9,-1.03,1.39,0,0,0,0,3,0.0,0.0,0.0,84.1,2066.0,5.9,114.0,1,1-0
3396,SI,95.5,3.34,54.29,5.2,14.0,1,0,1.0,1,0,1.67,0.52,0.96,2.52,0,0,1,2,2,88.0,77.7,6.0,94.8,2302.0,6.2,103.0,0,1-0
