,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
1242,SL,80.3,3.13,55.09,5.24,8.0,1,0,0.0,1,2,-1.19,-0.12,0.23,1.57,0,1,0,1,3,11.0,89.6,-7.0,78.9,2480.0,5.4,283.0,0,1-2
1246,FF,94.3,3.24,54.62,5.38,12.0,1,0,1.0,1,2,1.44,1.24,1.6,3.64,0,0,1,0,3,0.0,0.0,0.0,93.3,2332.0,5.9,128.0,0,1-2
1247,SL,80.3,2.99,55.19,5.53,12.0,1,0,1.0,1,2,-1.1,-0.12,1.12,3.31,0,0,1,0,3,129.0,65.4,21.0,78.9,2397.0,5.3,284.0,0,1-2
1248,SI,95.1,3.17,54.37,5.31,14.0,1,0,1.0,1,2,1.51,0.47,1.01,2.29,0,0,1,0,3,192.0,73.4,35.0,94.7,2245.0,6.1,103.0,0,1-2
1262,FF,95.8,3.1,54.61,5.51,2.0,1,0,0.0,1,2,1.34,1.01,0.01,3.3,0,0,1,0,2,285.0,93.4,16.0,95.1,2423.0,5.9,124.0,-3,1-2
1287,FF,95.7,3.19,54.75,5.39,12.0,1,0,0.0,1,2,1.47,1.09,0.44,4.47,0,0,1,0,1,0.0,0.0,0.0,94.6,2371.0,5.7,123.0,0,1-2
1296,SL,81.0,3.12,54.95,5.57,9.0,1,0,0.0,1,2,-1.38,-0.05,0.49,1.56,0,0,0,2,7,0.0,0.0,0.0,79.2,2564.0,5.5,280.0,4,1-2
1301,FF,94.5,2.99,54.41,5.61,13.0,1,0,1.0,1,2,1.12,1.19,-1.08,1.88,0,0,0,1,7,0.0,0.0,0.0,94.1,2481.0,6.1,134.0,4,1-2
1316,FF,94.5,3.19,54.29,5.18,1.0,1,0,1.0,1,2,1.15,1.02,-0.36,3.43,0,0,1,0,6,0.0,0.0,0.0,94.2,2357.0,6.2,128.0,4,1-2
1317,FF,96.5,3.04,54.25,5.68,3.0,1,0,1.0,1,2,1.19,1.49,0.43,3.0,0,0,1,0,6,193.0,72.4,36.0,95.8,2434.0,6.2,139.0,4,1-2
1318,SL,81.4,2.98,55.16,5.51,9.0,1,0,1.0,1,2,-0.71,0.08,0.79,1.89,0,0,1,0,6,11.0,61.1,-9.0,80.1,2312.0,5.3,275.0,4,1-2
1334,SL,80.6,2.9,55.09,5.48,14.0,1,0,0.0,1,2,-1.27,0.19,1.39,2.21,0,0,0,2,5,0.0,0.0,0.0,79.7,2549.0,5.4,268.0,4,1-2
1356,FF,95.9,2.95,54.52,5.61,11.0,0,0,1.0,1,2,0.89,1.29,-1.05,3.21,0,0,0,1,4,0.0,0.0,0.0,95.0,2409.0,6.0,143.0,4,1-2
1362,FF,96.3,2.94,54.46,5.83,2.0,1,0,1.0,1,2,1.17,1.3,-0.08,3.47,0,1,0,2,3,0.0,0.0,0.0,95.6,2411.0,6.0,135.0,2,1-2
1387,FF,95.1,3.06,54.62,5.69,12.0,1,0,0.0,1,2,1.06,0.93,0.7,3.84,0,0,0,2,2,0.0,0.0,0.0,94.3,2365.0,5.9,128.0,1,1-2
1392,SL,77.2,3.06,55.19,5.42,13.0,0,0,0.0,1,2,-1.3,0.3,-1.3,0.72,0,0,0,1,2,0.0,0.0,0.0,75.4,2406.0,5.3,265.0,1,1-2
1396,FF,94.0,2.87,54.22,5.56,5.0,1,0,0.0,1,2,1.43,1.14,-0.01,2.58,0,0,0,0,2,294.0,102.7,15.0,93.8,2462.0,6.3,126.0,1,1-2
1409,FF,95.8,3.1,54.27,5.66,11.0,0,0,1.0,1,2,1.28,1.05,-0.86,2.7,0,1,1,2,6,0.0,0.0,0.0,95.3,2486.0,6.2,126.0,6,1-2
1422,FF,94.7,3.17,54.36,5.5,12.0,1,0,0.0,1,2,1.07,1.07,1.11,4.45,0,0,1,0,6,0.0,0.0,0.0,94.2,2344.0,6.1,131.0,6,1-2
1451,FF,94.5,2.97,54.6,5.75,11.0,0,0,0.0,1,2,1.33,1.3,-0.54,3.74,0,0,0,0,5,0.0,0.0,0.0,93.4,2463.0,5.9,131.0,6,1-2
1461,FF,93.4,3.19,54.62,5.56,12.0,1,0,0.0,1,2,1.55,1.13,0.66,4.17,0,0,0,1,4,0.0,0.0,0.0,92.7,2406.0,5.9,123.0,6,1-2
1470,SL,82.6,3.01,55.04,5.72,14.0,1,0,1.0,1,2,-0.67,-0.28,0.85,2.36,0,0,1,2,3,0.0,0.0,0.0,81.2,2500.0,5.5,303.0,5,1-2
1479,FF,92.4,3.03,54.44,5.54,11.0,1,0,0.0,1,2,1.29,1.12,-0.85,3.23,0,0,0,1,3,0.0,0.0,0.0,91.4,2364.0,6.1,127.0,5,1-2
1480,FF,94.3,2.93,54.5,5.73,12.0,1,0,1.0,1,2,1.08,1.04,0.44,3.51,0,0,0,1,3,182.0,74.0,65.0,93.3,2414.0,6.0,130.0,5,1-2
1484,FF,94.2,3.06,54.73,5.72,12.0,1,0,1.0,1,2,1.34,1.14,0.03,3.19,0,0,0,0,3,0.0,0.0,0.0,93.1,2431.0,5.8,127.0,5,1-2
1488,SL,80.3,2.91,55.41,5.67,13.0,1,0,1.0,1,2,-1.72,-0.55,-0.98,-0.15,0,0,0,2,2,0.0,0.0,0.0,78.2,2451.0,5.1,292.0,5,1-2
1496,SL,82.6,2.92,55.33,5.63,13.0,1,0,0.0,1,2,-1.43,-0.36,-1.63,1.73,0,0,0,0,2,0.0,0.0,0.0,80.5,2741.0,5.2,290.0,5,1-2
1497,FF,93.3,3.13,54.86,5.34,12.0,1,0,1.0,1,2,1.23,0.98,0.43,3.91,0,0,0,0,2,188.0,85.4,13.0,92.0,2448.0,5.6,125.0,5,1-2
1498,FF,94.2,3.05,54.47,5.67,11.0,1,0,1.0,1,2,1.24,1.04,-1.06,2.76,0,0,0,0,2,117.0,64.9,16.0,93.2,2500.0,6.0,126.0,5,1-2
1502,FF,95.0,3.03,54.4,5.44,5.0,1,0,1.0,1,2,1.31,0.89,-0.06,2.73,0,0,1,2,1,0.0,0.0,0.0,94.5,2446.0,6.1,121.0,5,1-2
1503,FF,97.0,2.77,54.33,5.71,4.0,1,0,1.0,1,2,1.21,0.83,-0.69,2.42,0,0,1,2,1,0.0,0.0,0.0,96.3,2497.0,6.2,121.0,5,1-2
1504,SL,83.2,2.76,55.43,5.75,13.0,1,0,1.0,1,2,-1.75,-0.48,-1.21,1.42,0,0,1,2,1,6.0,62.6,-14.0,80.7,2499.0,5.1,290.0,5,1-2
1513,FF,96.0,3.0,54.59,5.59,11.0,1,0,0.0,1,2,1.35,1.0,-0.5,3.76,0,0,0,1,1,0.0,0.0,0.0,94.9,2449.0,5.9,123.0,5,1-2
1517,FF,95.7,3.07,54.76,5.36,1.0,1,0,0.0,1,2,1.38,0.81,-0.32,3.06,0,0,0,0,1,378.0,99.2,23.0,94.4,2526.0,5.7,117.0,5,1-2
1521,SL,82.2,2.82,54.99,5.51,13.0,1,0,1.0,1,2,-0.91,-0.42,-0.21,0.74,0,0,1,1,8,0.0,0.0,0.0,81.1,2662.0,5.5,302.0,1,1-2
1525,SL,82.6,2.96,55.23,5.33,7.0,0,0,0.0,1,2,-0.98,0.18,-0.59,1.39,0,0,0,1,8,218.0,66.1,28.0,80.9,2541.0,5.3,268.0,1,1-2
1533,SL,77.9,3.04,54.91,5.45,14.0,1,0,0.0,1,2,-0.84,-0.07,1.28,1.33,0,0,1,2,7,0.0,0.0,0.0,77.0,2312.0,5.6,286.0,1,1-2
1537,FF,94.4,2.97,54.37,5.53,5.0,1,0,0.0,1,2,1.48,1.1,-0.03,2.64,0,0,1,1,7,304.0,84.3,30.0,93.6,2397.0,6.1,124.0,1,1-2
1541,FF,95.2,3.07,54.39,5.65,11.0,1,0,1.0,1,2,1.15,1.1,-0.64,3.47,0,0,1,0,7,0.0,0.0,0.0,94.6,2384.0,6.1,130.0,1,1-2
1542,FF,93.5,3.14,54.78,5.39,12.0,1,0,1.0,1,2,1.47,1.21,0.12,3.22,0,0,1,0,7,210.0,74.8,53.0,92.0,2399.0,5.7,127.0,1,1-2
1558,SL,79.6,3.03,55.49,5.5,6.0,1,0,0.0,1,2,-0.99,-0.28,0.52,2.25,0,0,0,0,6,337.0,89.5,38.0,77.3,2565.0,5.0,294.0,1,1-2
1559,SL,80.5,3.0,55.23,5.52,6.0,1,0,1.0,1,2,-1.2,-0.35,0.57,2.28,0,0,0,0,6,0.0,0.0,0.0,78.9,2338.0,5.3,293.0,1,1-2
1560,FF,92.5,3.04,54.41,5.43,2.0,1,0,1.0,1,2,1.71,1.13,0.24,3.07,0,0,0,0,6,185.0,73.5,33.0,91.2,2261.0,6.1,120.0,1,1-2
1565,FF,90.9,3.06,54.82,5.55,7.0,0,0,1.0,1,2,1.33,0.96,-0.57,1.89,0,0,0,2,5,0.0,0.0,0.0,89.6,2233.0,5.7,122.0,1,1-2
1569,SL,80.4,2.91,55.49,5.62,14.0,1,0,0.0,1,2,-0.83,-0.12,0.87,1.95,0,0,0,1,5,0.0,80.0,69.0,78.4,2492.0,5.0,288.0,1,1-2
1570,FF,96.6,3.23,54.51,5.38,12.0,1,0,1.0,1,2,1.3,1.12,1.04,3.74,0,0,0,1,5,267.0,87.3,26.0,95.7,2478.0,6.0,128.0,1,1-2
1571,FF,91.2,3.1,54.44,5.54,12.0,1,0,1.0,1,2,1.41,1.17,0.84,3.55,0,0,0,1,5,0.0,0.0,0.0,90.4,2327.0,6.1,127.0,1,1-2
1575,FF,95.5,3.19,54.74,5.49,2.0,1,0,0.0,1,2,1.34,1.08,0.24,3.12,0,0,0,0,5,281.0,92.1,17.0,93.8,2445.0,5.8,125.0,1,1-2
1576,FF,90.8,3.21,54.58,5.41,3.0,1,0,1.0,1,2,1.6,1.18,0.61,3.68,0,0,0,0,5,0.0,0.0,0.0,89.3,2428.0,5.9,123.0,1,1-2
1580,SL,81.3,2.88,55.3,5.49,13.0,1,0,1.0,1,2,-1.08,-0.39,-0.66,0.53,0,0,1,2,4,0.0,0.0,0.0,79.3,2445.0,5.2,297.0,1,1-2
1586,FF,91.0,3.1,54.69,5.43,11.0,1,0,1.0,1,2,1.2,0.99,-0.01,3.85,0,0,0,1,4,0.0,0.0,0.0,90.0,2348.0,5.8,126.0,1,1-2
1593,FF,91.5,2.84,54.56,5.86,11.0,1,0,0.0,1,2,1.39,1.15,-0.13,3.76,0,0,0,0,4,0.0,0.0,0.0,90.4,2251.0,5.9,126.0,1,1-2
1597,SL,81.4,2.93,55.21,5.52,13.0,1,0,1.0,1,2,-1.22,-0.25,-0.71,1.09,0,1,0,2,3,0.0,0.0,0.0,79.6,2480.0,5.3,289.0,0,1-2
1620,SL,82.8,3.01,55.09,5.6,6.0,1,0,0.0,1,2,-1.11,-0.08,0.5,2.7,0,0,1,2,1,9.0,102.5,-16.0,81.3,2819.0,5.4,282.0,0,1-2
1621,FF,97.6,3.08,54.51,5.52,1.0,1,0,1.0,1,2,1.34,0.78,-0.45,3.28,0,0,1,2,1,169.0,75.7,23.0,96.7,2455.0,6.0,117.0,0,1-2
1625,FF,97.5,2.96,54.36,5.49,11.0,1,0,1.0,1,2,1.21,0.79,-0.43,3.92,0,0,1,1,1,0.0,0.0,0.0,97.1,2454.0,6.1,119.0,0,1-2
1629,SL,82.1,2.97,55.11,5.45,13.0,1,0,1.0,1,2,-1.08,-0.24,-1.73,1.04,0,0,1,0,1,0.0,0.0,0.0,80.0,2688.0,5.4,291.0,0,1-2
1641,FF,97.2,2.87,54.18,5.53,12.0,1,0,0.0,1,2,1.41,1.42,0.98,3.13,1,0,0,2,2,0.0,0.0,0.0,96.8,2378.0,6.3,132.0,0,1-2
1660,FF,98.4,3.14,54.56,5.45,12.0,1,0,1.0,1,2,1.44,1.36,0.89,2.82,0,0,0,1,1,0.0,0.0,0.0,97.0,2482.0,5.9,131.0,0,1-2
1668,SI,93.7,3.48,54.62,5.37,12.0,1,0,0.0,1,2,1.48,0.53,1.19,3.87,0,0,0,2,7,0.0,0.0,0.0,92.2,2290.0,5.9,105.0,-3,1-2
1669,SL,74.8,3.0,55.12,5.85,14.0,1,0,1.0,1,2,-1.49,-0.94,0.3,1.05,0,0,0,2,7,0.0,0.0,0.0,72.8,2023.0,5.4,308.0,-3,1-2
1673,SL,81.5,3.23,55.07,5.6,8.0,0,0,0.0,1,2,-0.66,-0.22,-0.04,1.63,0,0,0,1,7,2.0,45.4,-36.0,79.8,2506.0,5.4,300.0,-3,1-2
1689,SL,81.7,3.16,54.82,5.47,13.0,0,0,0.0,1,2,-0.85,-0.2,-1.38,1.84,0,1,0,0,6,0.0,0.0,0.0,80.3,2337.0,5.7,293.0,-1,1-2
1699,SL,80.8,3.24,55.16,5.56,14.0,1,0,0.0,1,2,-1.24,-0.57,1.09,0.89,0,0,0,1,5,0.0,0.0,0.0,78.8,2546.0,5.3,301.0,-1,1-2
1700,SL,82.2,3.1,55.06,5.75,8.0,1,0,1.0,1,2,-1.2,-0.02,0.09,1.9,0,0,0,1,5,15.0,81.7,-7.0,80.5,2576.0,5.4,278.0,-1,1-2
1710,FF,97.4,3.3,54.52,5.55,12.0,1,0,0.0,1,2,1.13,1.03,1.33,4.22,0,1,0,1,4,0.0,0.0,0.0,96.5,2313.0,6.0,129.0,0,1-2
1716,FF,91.8,3.32,54.69,5.74,12.0,0,0,0.0,1,2,1.21,1.74,0.03,3.68,0,0,0,1,4,261.0,73.7,28.0,90.1,2388.0,5.8,143.0,1,1-2
1720,SL,80.2,3.21,55.08,5.54,13.0,1,0,1.0,1,2,-1.7,-0.33,-0.74,1.14,0,0,0,0,4,0.0,0.0,0.0,77.9,2745.0,5.4,287.0,1,1-2
1724,SL,82.2,3.28,55.04,5.73,13.0,1,0,1.0,1,2,-0.97,-0.5,-0.87,1.2,0,1,0,2,3,0.0,0.0,0.0,80.2,2342.0,5.5,304.0,1,1-2
1725,FF,96.1,3.23,54.05,5.5,11.0,1,0,1.0,1,2,0.84,1.02,-1.08,3.17,0,1,0,2,3,166.0,67.5,33.0,95.3,2244.0,6.4,137.0,1,1-2
1743,SL,78.9,3.25,54.81,5.46,14.0,1,0,0.0,1,2,-1.14,-0.39,1.3,1.49,0,0,0,0,3,0.0,0.0,0.0,77.9,2246.0,5.7,296.0,1,1-2
1744,SL,80.0,3.25,55.26,5.75,6.0,1,0,1.0,1,2,-0.74,-0.42,0.44,2.41,0,0,0,0,3,0.0,0.0,0.0,78.3,2351.0,5.2,308.0,1,1-2
1745,FF,94.6,3.28,54.46,5.84,12.0,1,0,1.0,1,2,1.2,1.19,0.52,3.8,0,0,0,0,3,0.0,0.0,0.0,93.6,2213.0,6.0,132.0,1,1-2
1757,SI,95.3,3.42,54.56,5.34,2.0,1,0,0.0,1,2,1.34,0.53,-0.11,3.24,0,0,1,0,2,287.0,81.6,38.0,94.2,2218.0,5.9,107.0,0,1-2
1764,SL,81.6,3.2,55.05,5.63,13.0,1,0,1.0,1,2,-1.16,-0.12,-0.69,0.43,0,0,0,2,1,0.0,0.0,0.0,79.6,2499.0,5.5,284.0,0,1-2
1769,CH,87.8,3.5,54.56,5.37,14.0,1,0,0.0,1,2,1.44,0.44,0.48,1.09,0,0,0,1,1,0.0,0.0,0.0,86.6,1997.0,5.9,102.0,0,1-2
1770,FF,96.0,3.34,54.44,5.78,4.0,1,0,1.0,1,2,1.29,1.25,-0.66,2.51,0,0,0,1,1,0.0,0.0,0.0,94.7,2367.0,6.1,131.0,0,1-2
1771,FF,94.7,3.42,54.14,5.6,12.0,1,0,1.0,1,2,1.23,0.84,0.16,3.59,0,0,0,1,1,163.0,80.8,18.0,94.4,2353.0,6.4,120.0,0,1-2
1776,FF,94.7,3.49,54.27,5.47,12.0,1,0,0.0,1,2,1.2,1.08,1.76,4.67,0,0,0,0,1,0.0,0.0,0.0,94.2,2292.0,6.2,128.0,0,1-2
1810,SL,81.7,3.26,55.47,5.59,12.0,1,0,0.0,1,2,-1.02,-0.19,2.02,3.15,0,0,0,0,6,0.0,0.0,0.0,79.5,2674.0,5.0,290.0,5,1-2
1814,SL,79.4,3.11,55.36,5.65,9.0,1,0,0.0,1,2,-0.95,-0.26,0.53,1.78,0,0,0,2,5,313.0,84.9,30.0,77.8,2469.0,5.1,293.0,5,1-2
1815,FF,95.4,3.07,54.18,5.77,12.0,1,0,1.0,1,2,1.13,1.24,0.15,3.56,0,0,0,2,5,142.0,78.5,14.0,94.9,2454.0,6.3,135.0,5,1-2
1822,SL,79.0,3.06,55.37,5.66,9.0,1,0,0.0,1,2,-1.34,-0.43,0.35,1.63,0,0,0,0,5,332.0,89.9,24.0,77.2,2566.0,5.1,294.0,5,1-2
1826,SL,78.0,2.99,55.2,5.67,7.0,1,0,0.0,1,2,-1.45,-0.23,-0.34,1.74,0,0,1,2,4,0.0,80.0,69.0,76.4,2279.0,5.3,285.0,4,1-2
1827,SL,79.9,2.92,55.21,5.72,5.0,1,0,1.0,1,2,-1.18,-0.49,0.08,2.38,0,0,1,2,4,136.0,61.7,64.0,78.3,2368.0,5.3,299.0,4,1-2
1828,FF,94.4,3.19,54.39,5.48,12.0,1,0,1.0,1,2,1.08,0.79,1.32,2.96,0,0,1,2,4,164.0,74.4,19.0,93.7,2216.0,6.1,122.0,4,1-2
1833,FF,93.8,3.06,54.51,5.76,12.0,1,0,0.0,1,2,1.14,1.12,0.01,4.19,0,0,1,1,4,0.0,0.0,0.0,92.5,2252.0,6.0,131.0,4,1-2
1839,SL,79.2,3.09,55.25,5.68,14.0,1,0,0.0,1,2,-1.45,-0.5,0.46,0.79,0,0,0,1,4,0.0,0.0,0.0,77.1,2378.0,5.2,295.0,4,1-2
1845,FF,93.0,3.08,54.69,5.72,12.0,1,0,0.0,1,2,1.08,1.01,1.57,3.85,0,0,0,0,4,0.0,0.0,0.0,91.5,2213.0,5.8,129.0,4,1-2
1849,SL,81.3,3.01,55.13,5.52,9.0,1,0,1.0,1,2,-0.87,-0.22,0.54,2.06,0,0,0,2,3,0.0,0.0,0.0,79.7,2456.0,5.4,294.0,4,1-2
1860,FF,96.0,2.98,54.2,5.63,1.0,0,0,1.0,1,2,0.97,1.11,-0.72,2.66,0,0,1,2,2,0.0,0.0,0.0,95.8,2443.0,6.3,136.0,4,1-2
1864,FF,95.0,3.18,54.65,5.52,3.0,1,0,1.0,1,2,1.35,1.17,0.77,3.23,0,0,1,1,2,0.0,0.0,0.0,94.0,2457.0,5.8,128.0,4,1-2
1868,SL,80.2,3.09,55.41,5.65,13.0,1,0,1.0,1,2,-1.12,-0.04,-1.17,1.34,0,0,1,0,2,0.0,0.0,0.0,77.9,2505.0,5.1,281.0,4,1-2
1872,SL,79.8,3.12,55.49,5.53,13.0,1,0,0.0,1,2,-1.09,-0.24,-2.73,1.04,0,0,0,0,2,0.0,0.0,0.0,77.4,2594.0,5.0,289.0,4,1-2
1873,FF,94.7,3.18,54.95,5.56,5.0,1,0,1.0,1,2,1.3,0.78,0.26,2.65,0,0,0,0,2,0.0,0.0,0.0,93.5,2518.0,5.6,117.0,4,1-2
1884,SI,93.0,3.27,54.45,5.33,11.0,1,0,0.0,1,2,1.42,0.73,-0.77,3.54,0,0,1,1,1,0.0,0.0,0.0,92.4,2340.0,6.1,113.0,2,1-2
1892,FF,94.8,3.31,54.97,5.69,11.0,1,0,0.0,1,2,1.31,0.91,-0.21,4.44,0,0,0,0,1,0.0,0.0,0.0,93.3,2284.0,5.5,121.0,2,1-2
1896,SL,82.5,3.02,55.05,5.57,13.0,1,0,1.0,1,2,-1.08,-0.36,-0.37,0.91,0,1,1,0,7,0.0,0.0,0.0,81.1,2573.0,5.5,295.0,1,1-2
1902,SL,81.7,2.95,55.16,5.44,14.0,1,0,0.0,1,2,-0.94,0.02,1.15,2.08,0,0,1,0,7,0.0,0.0,0.0,80.3,2483.0,5.3,278.0,1,1-2
1906,FF,95.1,2.94,54.82,5.77,2.0,1,0,0.0,1,2,1.15,1.1,0.15,3.08,0,0,0,0,7,219.0,82.4,16.0,93.8,2295.0,5.7,131.0,1,1-2
1919,FF,95.6,3.16,54.68,5.44,12.0,1,0,0.0,1,2,0.92,1.18,0.27,3.68,0,0,0,1,6,63.0,82.3,3.0,94.7,2316.0,5.8,139.0,1,1-2
1920,SL,79.2,2.99,55.16,5.45,8.0,1,0,1.0,1,2,-1.04,-0.42,-0.06,1.39,0,0,0,1,6,180.0,76.5,17.0,77.7,2281.0,5.3,299.0,1,1-2
1927,FF,92.0,3.26,54.75,5.34,12.0,1,0,0.0,1,2,1.19,0.98,1.25,4.7,0,0,0,0,6,0.0,0.0,0.0,91.0,2178.0,5.8,126.0,1,1-2
1937,SL,81.4,3.11,55.13,5.42,13.0,1,0,1.0,1,2,-1.15,-0.04,-0.19,1.23,0,0,0,0,5,0.0,0.0,0.0,80.1,2623.0,5.4,279.0,1,1-2
1942,SL,82.4,3.14,55.43,5.57,14.0,1,0,0.0,1,2,-0.97,0.0,0.77,1.23,0,0,1,2,4,0.0,0.0,0.0,80.6,2284.0,5.1,279.0,1,1-2
1958,SL,81.2,3.1,55.49,5.54,14.0,1,0,0.0,1,2,-0.83,-0.04,1.12,1.56,0,0,0,0,4,253.0,75.6,36.0,79.2,2297.0,5.0,284.0,1,1-2
1959,FF,93.3,3.03,54.46,5.56,4.0,1,0,1.0,1,2,1.1,0.91,-0.41,2.38,0,0,0,0,4,238.0,75.2,36.0,92.8,2170.0,6.0,126.0,1,1-2
1963,SL,82.0,3.04,55.54,5.54,8.0,1,0,1.0,1,2,-1.03,-0.08,-0.02,1.27,0,0,0,2,3,0.0,0.0,0.0,80.3,2486.0,5.0,282.0,1,1-2
1981,SL,80.0,3.22,55.42,5.44,14.0,1,0,0.0,1,2,-0.81,-0.06,1.85,1.59,0,0,0,1,2,0.0,0.0,0.0,78.3,2393.0,5.1,286.0,2,1-2
1982,FF,95.7,3.29,54.96,5.28,6.0,1,0,1.0,1,2,1.38,0.93,0.75,2.78,0,0,0,1,2,314.0,92.1,25.0,94.1,2397.0,5.5,120.0,2,1-2
1986,SL,80.5,3.28,55.49,5.47,4.0,1,0,0.0,1,2,-1.2,0.14,-0.3,2.36,0,0,0,0,2,182.0,60.3,31.0,78.4,2573.0,5.0,271.0,2,1-2
1993,SI,95.8,3.33,54.62,5.29,3.0,1,0,0.0,1,2,1.23,0.52,0.68,3.61,0,0,0,2,1,0.0,0.0,0.0,95.1,2356.0,5.9,108.0,0,1-2
2006,SL,81.1,2.78,55.09,5.67,13.0,1,0,0.0,1,2,-1.14,-0.22,-0.88,0.58,0,0,1,1,9,0.0,0.0,0.0,79.6,2488.0,5.3,288.0,7,1-2
2007,FF,95.1,2.94,54.22,5.49,3.0,1,0,1.0,1,2,0.82,0.5,0.45,3.04,0,0,1,1,9,237.0,78.7,33.0,95.0,2316.0,6.3,115.0,7,1-2
2018,SL,82.3,2.96,54.74,5.57,13.0,0,0,0.0,1,2,-1.16,-0.12,-1.57,1.48,0,0,0,0,9,0.0,0.0,0.0,81.4,2615.0,5.6,282.0,7,1-2
2026,SL,82.6,2.87,54.75,5.65,13.0,0,0,1.0,1,2,-0.53,-0.45,-0.63,0.74,0,0,0,0,8,0.0,0.0,0.0,81.4,2368.0,5.7,318.0,7,1-2
2033,FF,91.6,2.65,54.33,5.94,11.0,0,0,0.0,1,2,0.81,1.36,-0.16,3.78,0,0,0,1,7,132.0,109.6,4.0,91.3,2310.0,6.2,147.0,7,1-2
2039,SL,80.1,2.95,55.1,5.52,14.0,1,0,1.0,1,2,-0.75,-0.84,0.13,1.02,0,0,0,2,6,0.0,0.0,0.0,78.9,2462.0,5.4,323.0,7,1-2
2052,FF,91.6,3.01,54.76,5.46,12.0,1,0,0.0,1,2,0.96,0.78,1.08,4.96,0,0,0,2,5,0.0,0.0,0.0,90.5,2240.0,5.7,124.0,4,1-2
2057,SL,79.8,2.9,54.98,5.63,7.0,1,0,0.0,1,2,-1.61,-0.83,-0.62,1.56,0,0,0,1,5,0.0,0.0,0.0,78.3,2496.0,5.5,302.0,4,1-2
2061,SL,81.5,2.79,55.24,5.71,13.0,0,0,1.0,1,2,-1.28,-0.41,-0.96,1.62,0,0,0,0,5,0.0,0.0,0.0,79.9,2577.0,5.2,294.0,4,1-2
2073,SL,78.3,2.89,55.09,5.68,13.0,1,0,0.0,1,2,-1.5,-1.25,-1.74,1.02,0,0,0,0,4,0.0,0.0,0.0,76.8,2423.0,5.4,313.0,4,1-2
2074,FF,92.4,3.12,54.64,5.57,12.0,1,0,1.0,1,2,1.0,0.8,0.42,3.85,0,0,0,0,4,201.0,72.9,55.0,91.5,2267.0,5.8,124.0,4,1-2
2084,FF,95.0,2.86,54.36,5.55,1.0,1,0,0.0,1,2,0.95,0.66,-0.49,2.97,0,1,0,1,3,79.0,62.0,8.0,94.6,2317.0,6.1,120.0,0,1-2
2085,SL,77.7,2.92,55.02,5.52,14.0,1,0,1.0,1,2,-1.48,-0.52,0.22,1.01,0,1,0,1,3,0.0,0.0,0.0,76.5,2359.0,5.4,295.0,0,1-2
2086,FF,93.7,2.94,54.44,5.5,2.0,1,0,1.0,1,2,0.79,0.8,0.06,3.04,0,1,0,1,3,0.0,0.0,0.0,93.3,2360.0,6.0,131.0,0,1-2
2087,SL,81.4,2.78,54.91,5.59,6.0,1,0,1.0,1,2,-1.21,-0.31,0.28,2.41,0,1,0,1,3,147.0,60.0,53.0,80.3,2525.0,5.5,291.0,0,1-2
2088,SL,80.5,2.75,54.79,5.78,14.0,1,0,1.0,1,2,-0.87,-0.4,0.07,0.79,0,1,0,1,3,0.0,0.0,0.0,79.4,2328.0,5.7,303.0,0,1-2
2089,FF,94.5,2.73,54.56,6.0,11.0,1,0,1.0,1,2,0.93,1.12,-0.46,3.55,0,1,0,1,3,151.0,77.8,16.0,93.8,2293.0,6.0,137.0,0,1-2
2109,FF,95.9,3.26,54.63,5.71,6.0,1,0,1.0,1,2,1.32,0.94,0.58,2.45,0,0,0,1,1,0.0,0.0,0.0,94.6,2444.0,5.9,122.0,0,1-2
2114,SL,82.8,2.93,54.85,5.68,9.0,1,0,0.0,1,2,-0.45,0.17,0.32,1.81,0,1,0,2,8,277.0,84.2,36.0,81.7,2443.0,5.7,267.0,-1,1-2
2138,SL,79.8,3.06,54.95,5.57,13.0,1,0,0.0,1,2,-0.4,-0.21,-0.79,0.74,0,0,0,1,7,0.0,0.0,0.0,78.6,2220.0,5.6,312.0,0,1-2
2144,SL,78.9,2.9,55.17,5.56,6.0,1,0,0.0,1,2,-0.68,-0.04,0.79,3.16,0,0,1,2,6,328.0,88.7,30.0,77.4,2210.0,5.3,287.0,0,1-2
2156,SL,77.5,2.88,55.18,5.82,9.0,1,0,0.0,1,2,-0.62,-0.09,0.59,1.67,0,0,0,0,6,0.0,0.0,0.0,75.9,2411.0,5.3,294.0,0,1-2
2166,FF,95.6,3.25,54.45,5.3,12.0,1,0,1.0,1,2,1.41,0.86,0.27,3.87,0,0,0,0,5,0.0,0.0,0.0,95.1,2335.0,6.0,118.0,0,1-2
2170,SL,82.7,3.09,55.07,5.54,13.0,1,0,1.0,1,2,-0.48,-0.23,-0.6,1.19,0,0,1,2,4,0.0,0.0,0.0,81.2,2420.0,5.4,307.0,0,1-2
2171,CH,86.0,3.19,54.44,5.27,14.0,1,0,1.0,1,2,1.81,0.56,0.98,1.78,0,0,1,2,4,0.0,0.0,0.0,85.6,1926.0,6.1,103.0,0,1-2
