,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
2,FF,95.4,2.84,54.3,5.4,13.0,0,0,0.0,1,1,1.39,1.09,-1.19,2.56,0,0,1,1,8,0.0,0.0,0.0,94.9,2447.0,6.2,125.0,0,1-1
9,SI,94.3,3.2,54.41,5.0,14.0,1,0,0.0,1,1,1.5,0.47,1.5,1.75,0,0,0,0,8,0.0,0.0,0.0,93.8,2348.0,6.1,103.0,1,1-1
13,FF,95.5,3.07,53.83,5.06,13.0,1,0,1.0,1,1,1.29,0.67,-1.2,2.28,0,1,1,2,7,20.0,66.8,-5.0,95.7,2440.0,6.7,114.0,1,1-1
18,SL,83.9,2.98,54.66,5.15,14.0,1,0,0.0,1,1,-1.05,-0.2,0.16,1.45,0,0,1,2,7,0.0,0.0,0.0,83.1,2756.0,5.8,289.0,1,1-1
23,FF,96.5,3.02,54.1,5.09,4.0,1,0,1.0,1,1,1.48,0.85,-0.37,2.13,0,0,1,1,7,0.0,0.0,0.0,96.1,2525.0,6.4,116.0,1,1-1
33,SL,82.5,3.11,54.77,5.22,8.0,1,0,1.0,1,1,-1.59,-0.2,-0.13,1.6,0,0,0,0,7,0.0,0.0,0.0,81.5,2809.0,5.7,283.0,1,1-1
43,FF,95.6,2.97,54.26,5.28,11.0,1,0,0.0,1,1,1.37,1.0,-1.06,2.64,0,0,0,1,6,51.0,88.7,1.0,95.1,2569.0,6.2,123.0,1,1-1
48,FF,95.5,2.96,54.2,5.17,11.0,1,0,0.0,1,1,1.05,0.88,-1.24,2.97,0,0,0,2,5,0.0,0.0,0.0,95.6,2433.0,6.3,127.0,-1,1-1
57,FF,94.9,3.11,54.23,5.21,4.0,1,0,1.0,1,1,1.01,0.8,-0.81,2.62,0,0,0,1,5,0.0,0.0,0.0,95.1,2401.0,6.3,124.0,-1,1-1
60,FF,94.6,2.99,54.37,5.19,11.0,1,0,0.0,1,1,1.27,1.04,-0.69,3.47,0,0,0,0,5,0.0,0.0,0.0,93.7,2415.0,6.1,126.0,-1,1-1
74,SI,95.2,3.24,54.51,5.02,14.0,0,0,0.0,1,1,1.73,0.36,0.03,1.09,0,0,0,0,4,0.0,0.0,0.0,94.5,2275.0,6.0,98.0,-1,1-1
85,FF,92.4,3.07,54.73,5.24,11.0,1,0,0.0,1,1,0.9,0.97,-0.49,3.51,0,0,0,0,6,0.0,0.0,0.0,91.0,2364.0,5.8,133.0,-3,1-1
103,FF,97.6,3.12,54.15,5.21,6.0,1,0,0.0,1,1,1.02,0.97,0.43,2.74,0,1,1,2,4,386.0,100.0,24.0,97.2,2416.0,6.4,130.0,0,1-1
107,FF,97.6,3.23,54.21,5.13,2.0,1,0,1.0,1,1,0.77,1.17,-0.02,3.39,0,1,1,1,4,176.0,72.7,64.0,96.7,2420.0,6.3,143.0,0,1-1
119,SI,93.8,3.17,54.29,5.06,14.0,1,0,0.0,1,1,1.44,0.22,1.44,1.95,0,0,0,0,4,0.0,0.0,0.0,93.3,2163.0,6.2,94.0,0,1-1
123,SI,90.4,3.25,54.43,5.06,9.0,1,0,0.0,1,1,1.23,0.12,0.44,1.24,0,0,1,1,3,0.0,0.0,0.0,89.2,1835.0,6.1,89.0,-1,1-1
136,SI,96.0,3.05,54.28,5.05,14.0,0,0,1.0,1,1,1.42,0.12,0.92,2.15,0,0,1,2,2,0.0,0.0,0.0,95.7,2157.0,6.2,90.0,-1,1-1
147,FF,94.9,3.26,54.33,5.12,4.0,1,0,1.0,1,1,1.37,0.61,-0.31,2.69,0,0,1,0,2,0.0,0.0,0.0,93.9,2298.0,6.2,109.0,-1,1-1
159,SL,83.3,3.17,54.52,5.4,13.0,1,0,0.0,1,1,-1.02,0.29,-0.28,1.06,0,0,0,1,1,0.0,0.0,0.0,82.2,2576.0,6.0,263.0,-2,1-1
179,FF,97.1,3.05,54.43,5.26,1.0,1,0,0.0,1,1,1.35,1.02,-0.81,3.11,0,0,1,2,5,0.0,0.0,0.0,96.4,2478.0,6.1,124.0,-4,1-1
186,SL,82.5,3.09,54.89,5.26,6.0,1,0,0.0,1,1,-0.79,-0.29,0.59,2.26,0,0,0,2,5,243.0,90.0,13.0,81.7,2513.0,5.6,298.0,-2,1-1
191,FF,97.4,3.16,54.55,5.27,3.0,1,0,1.0,1,1,1.28,0.77,0.74,3.22,0,0,0,0,5,0.0,0.0,0.0,96.9,2510.0,5.9,118.0,-2,1-1
201,FF,92.5,3.25,54.55,5.32,11.0,1,0,0.0,1,1,1.06,1.12,-0.86,3.7,0,0,0,0,4,0.0,0.0,0.0,91.6,2432.0,5.9,133.0,-1,1-1
205,CH,86.9,3.19,54.6,4.98,3.0,1,0,1.0,1,1,1.62,0.34,0.39,2.87,0,0,1,2,3,191.0,70.0,39.0,86.0,2051.0,5.9,97.0,-1,1-1
217,FF,95.1,3.14,54.49,5.21,12.0,1,0,0.0,1,1,1.23,1.0,1.37,3.93,0,0,0,1,3,0.0,0.0,0.0,94.5,2456.0,6.0,125.0,-1,1-1
222,SL,82.4,3.12,54.71,5.29,4.0,1,0,1.0,1,1,-0.95,-0.39,-0.32,2.13,0,0,0,0,3,0.0,0.0,0.0,81.4,2619.0,5.8,300.0,-1,1-1
237,FF,96.4,3.07,54.46,5.24,12.0,1,0,0.0,1,1,1.33,0.92,0.41,3.67,0,1,0,1,2,0.0,0.0,0.0,95.8,2412.0,6.0,121.0,0,1-1
252,FF,97.3,2.86,54.34,5.39,11.0,1,0,0.0,1,1,1.13,1.21,-0.88,3.14,0,0,0,2,1,0.0,0.0,0.0,96.9,2466.0,6.2,134.0,-1,1-1
257,FF,96.2,3.07,54.5,5.39,11.0,1,0,1.0,1,1,1.19,1.22,-0.06,4.16,0,0,0,1,1,0.0,0.0,0.0,95.5,2484.0,6.0,133.0,-1,1-1
266,FF,97.3,3.18,54.39,5.41,1.0,1,0,1.0,1,1,1.37,0.95,-0.33,2.79,0,0,0,0,1,0.0,0.0,0.0,96.6,2448.0,6.1,121.0,0,1-1
286,SL,84.0,2.91,55.02,5.35,7.0,1,0,1.0,1,1,-1.98,-0.3,-0.36,1.26,1,0,1,1,7,0.0,0.0,0.0,82.3,2650.0,5.5,283.0,6,1-1
301,FF,97.5,3.23,54.47,5.38,13.0,0,0,0.0,1,1,1.12,1.24,-1.08,2.54,0,0,0,1,6,0.0,0.0,0.0,95.8,2461.0,6.0,135.0,6,1-1
310,SL,81.5,3.06,54.97,5.38,13.0,0,0,0.0,1,1,-1.45,-0.28,-0.94,1.84,0,0,0,2,5,0.0,80.0,69.0,79.8,2548.0,5.5,287.0,6,1-1
343,SL,82.6,3.09,55.12,5.48,4.0,0,0,1.0,1,1,-1.6,0.11,-0.52,2.41,0,0,0,2,3,0.0,0.0,0.0,80.5,2756.0,5.4,272.0,0,1-1
347,SL,82.3,2.94,55.11,5.35,13.0,1,0,0.0,1,1,-1.13,-0.58,-0.43,1.08,0,0,0,1,3,0.0,0.0,0.0,80.5,2495.0,5.4,303.0,0,1-1
355,SI,96.9,3.23,54.4,5.02,7.0,1,0,1.0,1,1,1.51,0.2,-0.39,1.87,0,0,1,1,2,0.0,0.0,0.0,96.2,2301.0,6.1,94.0,0,1-1
360,FF,95.4,3.13,54.57,5.29,11.0,1,0,0.0,1,1,1.18,0.98,-0.84,3.16,0,0,1,0,2,0.0,0.0,0.0,94.2,2302.0,5.9,126.0,0,1-1
366,FF,93.1,3.03,54.57,5.44,3.0,1,0,1.0,1,1,1.02,0.77,0.45,3.54,0,0,0,0,2,0.0,0.0,0.0,92.5,2117.0,5.9,123.0,0,1-1
373,SL,82.6,3.03,55.38,5.5,5.0,1,0,1.0,1,1,-0.79,-0.21,-0.17,3.03,0,0,0,1,1,0.0,0.0,0.0,80.3,2468.0,5.1,296.0,0,1-1
383,FF,96.0,3.5,54.17,5.29,2.0,1,0,1.0,1,1,1.16,0.83,-0.02,3.44,0,0,0,2,6,185.0,73.0,32.0,95.5,2345.0,6.3,121.0,-2,1-1
389,SL,79.4,3.35,54.84,5.43,8.0,1,0,0.0,1,1,-1.77,-0.37,-0.14,1.93,0,0,0,1,6,417.0,104.6,28.0,77.8,2260.0,5.7,287.0,-1,1-1
395,SI,92.2,3.35,54.07,5.22,13.0,1,0,0.0,1,1,1.26,0.68,-1.51,1.4,0,0,0,0,6,0.0,0.0,0.0,91.5,2257.0,6.4,113.0,-1,1-1
406,SI,92.0,3.49,54.44,5.19,14.0,0,0,1.0,1,1,1.52,0.04,1.15,2.43,0,0,0,0,5,5.0,41.0,-27.0,91.0,2077.0,6.1,86.0,-1,1-1
449,FF,93.1,3.41,54.57,5.43,6.0,1,0,1.0,1,1,1.27,1.12,0.64,2.56,0,0,0,1,2,0.0,0.0,0.0,91.8,2280.0,5.9,127.0,0,1-1
456,FF,92.0,3.4,54.34,5.31,13.0,1,0,0.0,1,1,1.31,0.93,-1.39,2.03,0,0,0,0,2,0.0,0.0,0.0,90.5,2240.0,6.2,121.0,0,1-1
459,CH,87.5,3.4,54.24,5.2,12.0,1,0,0.0,1,1,1.63,0.16,1.14,3.26,1,1,1,1,1,10.0,89.3,-17.0,86.6,2194.0,6.3,90.0,0,1-1
487,SL,78.7,3.29,55.16,5.22,12.0,1,0,0.0,1,1,-1.34,-0.14,1.42,2.4,0,0,1,1,6,0.0,0.0,0.0,77.4,2390.0,5.3,282.0,9,1-1
493,SL,79.4,3.25,54.91,5.25,7.0,0,0,0.0,1,1,-1.51,-0.19,-0.77,1.74,0,0,1,0,6,0.0,0.0,0.0,78.2,2487.0,5.6,283.0,9,1-1
501,FF,94.1,3.24,54.57,5.32,6.0,0,0,0.0,1,1,1.08,0.79,0.32,2.21,0,0,1,2,5,3.0,79.0,-34.0,93.5,2166.0,5.9,122.0,9,1-1
536,FF,92.0,3.19,54.11,5.28,6.0,0,0,0.0,1,1,1.34,0.9,0.47,2.1,0,0,1,0,3,11.0,100.4,-11.0,92.1,2089.0,6.4,120.0,8,1-1
543,SI,93.0,3.39,54.45,5.13,14.0,1,0,0.0,1,1,1.63,0.39,1.9,2.33,0,0,0,2,2,0.0,0.0,0.0,92.1,2207.0,6.1,99.0,3,1-1
552,SI,95.3,3.36,54.45,5.07,14.0,1,0,0.0,1,1,1.53,0.21,1.73,1.71,1,0,1,2,1,0.0,0.0,0.0,94.6,2179.0,6.0,93.0,0,1-1
559,SL,79.5,3.31,54.76,5.25,13.0,0,0,1.0,1,1,-1.03,-0.26,-0.48,0.99,0,0,1,2,1,0.0,0.0,0.0,78.4,2289.0,5.7,293.0,0,1-1
565,CH,88.3,3.35,54.19,5.14,6.0,1,0,1.0,1,1,1.55,-0.11,0.8,2.16,0,0,0,1,1,0.0,0.0,0.0,88.1,2038.0,6.3,81.0,0,1-1
571,SL,80.3,3.4,55.27,5.34,9.0,0,0,1.0,1,1,-1.26,-0.43,0.63,1.65,0,0,0,0,1,0.0,0.0,0.0,78.3,2510.0,5.2,296.0,0,1-1
596,SL,81.8,3.13,54.88,5.36,6.0,0,0,1.0,1,1,-1.16,0.21,0.53,2.17,0,0,1,1,4,0.0,0.0,0.0,80.9,2338.0,5.6,267.0,-3,1-1
604,SL,80.5,3.15,55.14,5.26,9.0,0,0,1.0,1,1,-1.49,0.21,0.73,1.78,0,0,0,1,4,0.0,0.0,0.0,78.5,0.0,5.4,269.0,-3,1-1
610,FF,95.0,3.11,54.57,5.41,3.0,1,0,1.0,1,1,1.21,1.4,0.38,3.33,0,0,0,1,4,0.0,0.0,0.0,94.0,2370.0,5.9,136.0,-2,1-1
619,SL,82.1,3.05,54.98,5.47,8.0,1,0,1.0,1,1,-1.14,0.0,-0.25,1.68,0,0,0,1,4,0.0,0.0,0.0,80.4,2671.0,5.5,279.0,-1,1-1
626,SL,82.4,3.1,54.67,5.56,8.0,1,0,1.0,1,1,-1.45,-0.02,0.11,2.27,0,0,0,2,3,0.0,0.0,0.0,81.2,2533.0,5.8,277.0,-1,1-1
643,SL,81.9,3.15,54.86,5.35,13.0,0,0,0.0,1,1,-1.16,0.26,-1.27,2.18,0,0,1,2,2,0.0,0.0,0.0,79.9,2564.0,5.6,267.0,0,1-1
660,FF,96.7,3.14,54.54,5.36,1.0,1,0,1.0,1,1,1.23,1.32,-0.66,3.35,1,1,0,2,1,193.0,74.5,31.0,95.7,2386.0,6.0,135.0,0,1-1
665,CH,87.1,3.18,54.66,5.01,8.0,1,0,1.0,1,1,1.25,-0.09,0.14,2.03,0,1,1,1,1,0.0,0.0,0.0,85.9,1903.0,5.8,79.0,0,1-1
671,FF,97.2,3.1,54.35,5.32,3.0,1,0,1.0,1,1,1.15,1.18,0.51,3.17,0,0,1,1,1,174.0,76.9,24.0,96.6,2315.0,6.2,133.0,0,1-1
676,FF,94.8,3.12,54.67,5.24,11.0,1,0,0.0,1,1,1.42,1.07,-0.83,3.0,0,0,0,1,1,0.0,0.0,0.0,93.2,2351.0,5.8,123.0,0,1-1
680,SL,82.2,3.12,55.14,5.4,3.0,0,0,1.0,1,1,-1.68,0.2,0.72,2.61,0,0,0,0,1,0.0,0.0,0.0,80.6,2559.0,5.4,269.0,0,1-1
686,FF,91.2,3.33,54.55,5.34,3.0,1,0,0.0,1,1,1.48,0.86,0.77,3.06,0,0,0,0,8,126.0,98.4,7.0,89.9,2314.0,5.9,116.0,3,1-1
706,SL,79.3,3.17,55.39,5.51,5.0,0,0,1.0,1,1,-1.42,0.05,-0.12,2.5,0,0,0,1,6,0.0,0.0,0.0,77.2,2516.0,5.1,275.0,1,1-1
728,SL,81.0,3.15,54.84,5.47,7.0,1,0,1.0,1,1,-1.07,-0.08,-0.34,1.61,0,0,0,2,4,0.0,0.0,0.0,79.4,2285.0,5.7,283.0,0,1-1
737,FF,93.3,3.23,54.3,5.63,11.0,1,0,0.0,1,1,1.18,1.22,-0.94,3.1,0,0,0,0,4,0.0,0.0,0.0,92.6,2270.0,6.2,133.0,0,1-1
753,SL,80.0,3.13,55.07,5.53,1.0,0,0,1.0,1,1,-1.12,0.07,-0.67,2.58,0,0,0,1,3,0.0,0.0,0.0,78.2,2328.0,5.4,276.0,0,1-1
768,SL,80.6,3.23,55.04,5.55,9.0,1,0,0.0,1,1,-0.58,-0.29,0.72,1.81,0,0,0,1,2,0.0,0.0,0.0,78.9,2348.0,5.5,309.0,0,1-1
783,CH,88.6,3.35,54.78,5.35,14.0,1,0,0.0,1,1,1.69,0.5,1.12,1.76,0,0,0,1,1,6.0,65.9,-17.0,87.1,1950.0,5.7,102.0,0,1-1
791,SL,80.7,3.03,54.73,5.23,14.0,1,0,1.0,1,1,-0.53,-0.37,0.11,1.21,0,0,1,2,3,0.0,0.0,0.0,79.7,2188.0,5.8,316.0,-6,1-1
798,FF,93.8,3.06,54.1,5.3,2.0,1,0,1.0,1,1,1.02,1.07,-0.14,3.23,0,1,1,1,3,206.0,75.2,36.0,93.9,2141.0,6.4,133.0,-3,1-1
805,SI,93.2,3.31,54.32,5.12,12.0,1,0,0.0,1,1,1.51,0.52,1.77,2.86,0,0,1,1,3,0.0,0.0,0.0,92.8,2155.0,6.2,105.0,-3,1-1
817,FF,92.5,3.2,54.25,5.25,2.0,1,0,1.0,1,1,1.21,0.95,-0.2,3.15,0,0,0,0,3,0.0,0.0,0.0,91.9,2112.0,6.2,124.0,-3,1-1
829,SI,95.8,3.16,54.12,5.2,12.0,1,0,0.0,1,1,1.47,0.67,0.97,3.07,1,1,1,0,2,0.0,0.0,0.0,95.9,2282.0,6.4,111.0,-1,1-1
837,FF,94.5,3.1,54.43,5.41,11.0,1,0,0.0,1,1,1.2,1.08,-0.99,3.35,0,1,1,0,2,0.0,0.0,0.0,93.8,2227.0,6.1,129.0,0,1-1
845,FF,95.8,3.19,54.49,5.33,4.0,1,0,1.0,1,1,1.41,1.07,-0.68,2.53,0,0,1,2,1,0.0,0.0,0.0,94.8,2344.0,6.0,124.0,0,1-1
881,SI,91.1,3.35,54.19,5.17,14.0,1,0,0.0,1,1,1.59,0.51,2.09,1.86,0,0,0,2,6,0.0,0.0,0.0,91.0,2045.0,6.3,103.0,-2,1-1
886,FF,94.8,3.15,54.39,5.53,4.0,1,0,1.0,1,1,1.14,1.25,-0.63,2.29,0,0,0,2,6,0.0,0.0,0.0,93.7,2456.0,6.1,134.0,-1,1-1
890,FF,95.3,3.21,54.62,5.46,3.0,0,0,1.0,1,1,1.19,1.17,0.48,3.12,0,0,0,1,6,185.0,70.6,58.0,93.9,2501.0,5.9,131.0,-1,1-1
893,SI,92.4,3.39,54.81,5.11,9.0,1,0,0.0,1,1,1.82,0.29,0.68,1.42,0,0,0,0,6,258.0,93.3,15.0,91.2,2391.0,5.7,95.0,-1,1-1
900,FF,96.7,3.07,54.07,5.8,4.0,1,0,0.0,1,1,1.22,1.22,-0.8,2.48,1,0,0,2,5,0.0,0.0,0.0,96.4,2456.0,6.4,132.0,-3,1-1
908,CH,85.9,3.29,54.5,5.18,8.0,1,0,0.0,1,1,1.41,0.04,0.0,1.73,0,0,0,1,5,365.0,100.1,34.0,85.3,1952.0,6.0,86.0,-3,1-1
911,SI,92.5,3.3,54.54,5.27,5.0,0,0,0.0,1,1,1.56,0.57,0.07,1.89,0,0,0,0,5,2.0,61.9,-46.0,92.0,2302.0,6.0,106.0,-3,1-1
926,SL,81.4,3.11,55.05,5.43,13.0,1,0,0.0,1,1,-0.84,-0.6,-0.87,0.91,0,0,1,1,3,0.0,0.0,0.0,79.4,2329.0,5.4,313.0,-3,1-1
935,SL,81.7,3.22,55.1,5.42,6.0,0,0,1.0,1,1,-0.95,-0.14,0.28,2.11,0,0,0,2,2,0.0,0.0,0.0,80.3,2437.0,5.4,287.0,-3,1-1
941,FF,95.5,3.08,54.23,5.61,11.0,1,0,0.0,1,1,0.94,1.18,-0.41,3.44,0,1,1,1,2,435.0,108.6,29.0,95.1,2380.0,6.3,139.0,0,1-1
960,FF,96.4,3.16,53.99,5.42,13.0,1,0,0.0,1,1,1.13,1.2,-1.1,2.67,0,0,0,2,1,0.0,0.0,0.0,96.4,2405.0,6.5,134.0,0,1-1
965,SL,80.4,3.27,55.2,5.43,12.0,1,0,0.0,1,1,-0.08,-0.32,1.6,2.75,0,0,0,1,1,0.0,0.0,0.0,79.2,2172.0,5.3,351.0,0,1-1
971,FF,93.6,3.27,54.96,5.3,3.0,0,0,1.0,1,1,1.51,0.75,0.77,2.39,0,0,0,0,1,165.0,59.8,45.0,91.9,2229.0,5.5,112.0,0,1-1
975,FF,94.2,2.9,54.32,5.82,11.0,1,0,1.0,1,1,1.06,1.88,-0.24,3.28,0,0,1,2,7,0.0,0.0,0.0,93.6,2330.0,6.2,149.0,0,1-1
980,SL,78.1,3.13,55.04,5.43,12.0,1,0,0.0,1,1,-0.97,0.23,1.84,3.46,0,0,0,2,7,0.0,0.0,0.0,76.8,2267.0,5.5,267.0,0,1-1
992,FF,96.6,3.19,54.43,5.48,5.0,0,0,0.0,1,1,1.5,1.29,0.09,2.15,0,0,0,0,7,15.0,89.0,-8.0,95.4,2429.0,6.1,128.0,0,1-1
1009,0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1-1
1030,SI,95.0,3.36,54.35,5.23,14.0,1,0,0.0,1,1,1.51,0.37,1.55,2.1,0,0,1,2,4,0.0,0.0,0.0,94.4,2156.0,6.1,99.0,0,1-1
1033,SL,82.2,3.08,55.09,5.53,6.0,1,0,0.0,1,1,-0.87,0.12,0.39,1.82,0,0,0,2,4,318.0,93.0,23.0,80.7,2318.0,5.4,272.0,0,1-1
1042,FF,93.3,3.2,54.92,5.7,11.0,1,0,0.0,1,1,1.61,1.54,-0.36,4.01,0,0,0,0,4,0.0,0.0,0.0,91.2,2285.0,5.6,131.0,0,1-1
1054,SL,82.2,3.41,55.39,5.51,12.0,1,0,1.0,1,1,-0.69,-0.13,0.96,2.43,0,0,0,1,3,0.0,0.0,0.0,80.5,2454.0,5.1,292.0,0,1-1
1070,FF,95.8,3.28,54.69,5.44,5.0,0,0,1.0,1,1,1.14,1.19,0.05,2.29,0,0,0,1,2,0.0,0.0,0.0,94.6,2309.0,5.8,133.0,0,1-1
1081,SL,81.4,3.11,55.35,5.55,8.0,1,0,1.0,1,1,-1.44,-0.02,0.07,2.07,0,0,0,2,1,0.0,0.0,0.0,79.5,2454.0,5.2,277.0,0,1-1
1096,FF,94.1,3.34,54.38,5.28,5.0,1,0,0.0,1,1,1.15,0.6,-0.13,2.83,0,0,0,0,8,240.0,84.1,51.0,93.4,2199.0,6.1,113.0,1,1-1
1122,FF,94.9,3.31,54.36,5.49,12.0,1,0,0.0,1,1,1.0,0.97,0.65,4.15,0,0,1,1,6,0.0,0.0,0.0,94.1,2236.0,6.1,130.0,1,1-1
1125,CH,87.4,3.5,54.49,5.14,14.0,1,0,0.0,1,1,1.58,-0.09,0.63,1.38,0,0,0,1,6,18.0,85.2,-5.0,86.3,2009.0,6.0,81.0,1,1-1
1130,SL,79.5,3.21,54.94,5.65,5.0,0,0,1.0,1,1,-1.0,-0.06,-0.25,1.98,0,0,0,0,6,133.0,62.2,26.0,78.1,2324.0,5.6,282.0,1,1-1
1137,SL,80.9,3.18,55.12,5.6,6.0,1,0,1.0,1,1,-1.44,-0.15,0.34,2.82,0,0,1,2,5,0.0,0.0,0.0,79.3,2317.0,5.4,282.0,1,1-1
1145,FF,95.4,3.11,54.44,5.6,11.0,1,0,0.0,1,1,1.06,1.28,-1.06,2.85,0,0,1,1,5,0.0,0.0,0.0,94.4,2207.0,6.1,138.0,1,1-1
1152,SI,93.5,3.47,54.58,5.41,1.0,1,0,1.0,1,1,1.28,0.5,-0.33,2.94,0,0,0,0,5,154.0,65.7,22.0,92.7,2265.0,5.9,107.0,1,1-1
1183,FF,95.7,3.43,54.51,5.55,3.0,1,0,1.0,1,1,1.22,0.92,0.83,3.21,0,0,0,1,2,0.0,0.0,0.0,94.7,2372.0,6.0,123.0,0,1-1
1197,FF,96.2,3.57,54.46,5.52,2.0,1,0,1.0,1,1,1.41,1.19,0.12,3.49,0,0,0,0,1,192.0,74.1,32.0,95.0,2439.0,6.0,127.0,0,1-1
1206,SL,80.7,2.96,55.31,5.33,13.0,1,0,0.0,1,1,-1.32,-0.12,-0.99,1.77,0,1,0,2,5,0.0,0.0,0.0,78.8,2423.0,5.2,282.0,0,1-1
1214,SL,80.7,3.08,55.24,5.55,5.0,0,0,1.0,1,1,-0.88,-0.23,-0.15,2.62,0,0,0,1,5,0.0,0.0,0.0,79.1,2484.0,5.3,294.0,0,1-1
1220,SI,91.0,3.12,54.73,5.31,14.0,1,0,1.0,1,1,1.77,0.32,1.21,1.55,0,0,0,0,5,0.0,0.0,0.0,89.8,2232.0,5.8,96.0,0,1-1
1231,SL,78.6,3.14,55.34,5.43,14.0,1,0,1.0,1,1,-1.1,-0.53,0.94,1.84,0,0,0,1,4,0.0,0.0,0.0,76.9,2245.0,5.2,302.0,0,1-1
1234,FF,91.2,3.13,54.57,5.53,1.0,1,0,0.0,1,1,1.34,0.99,-0.55,2.74,0,0,0,0,4,245.0,83.2,21.0,90.5,2300.0,5.9,123.0,0,1-1
1239,FF,95.5,3.14,54.66,5.44,11.0,1,0,0.0,1,1,1.35,0.95,-0.84,3.75,1,0,0,2,3,0.0,0.0,0.0,94.2,2503.0,5.8,121.0,0,1-1
1263,SL,82.5,3.06,54.97,5.4,13.0,1,0,1.0,1,1,-0.5,-0.05,-0.88,1.41,0,0,1,0,2,0.0,0.0,0.0,81.4,2559.0,5.5,290.0,-3,1-1
1282,FF,95.2,3.21,54.21,5.36,12.0,0,0,0.0,1,1,1.42,0.95,1.31,2.68,1,0,1,0,1,0.0,0.0,0.0,95.1,2429.0,6.3,120.0,0,1-1
1288,SL,80.4,3.06,55.44,5.5,8.0,1,0,1.0,1,1,-1.02,-0.33,-0.26,1.85,0,0,1,0,1,0.0,0.0,0.0,78.4,2517.0,5.1,296.0,0,1-1
1291,SI,93.7,3.24,54.85,5.34,12.0,1,0,0.0,1,1,1.58,0.41,1.38,2.6,0,0,0,0,1,4.0,63.8,-34.0,92.8,2149.0,5.7,101.0,0,1-1
1305,SL,77.0,3.14,55.37,5.41,6.0,1,0,0.0,1,1,-0.72,0.0,0.46,2.2,0,0,0,0,7,0.0,0.0,0.0,75.6,2410.0,5.1,282.0,4,1-1
1308,SL,76.7,3.11,55.24,5.31,8.0,0,0,0.0,1,1,-0.74,-0.18,0.04,1.78,0,0,1,2,6,176.0,57.3,42.0,74.9,2226.0,5.3,296.0,4,1-1
1319,SL,82.4,3.15,55.19,5.42,7.0,1,0,1.0,1,1,-0.7,-0.09,-0.4,2.08,0,0,1,0,6,0.0,0.0,0.0,80.9,2471.0,5.3,289.0,4,1-1
1329,SL,79.6,3.1,55.26,5.54,14.0,0,0,0.0,1,1,-1.01,-0.22,0.93,1.79,0,0,0,0,6,0.0,0.0,0.0,77.9,2422.0,5.2,291.0,4,1-1
1335,SL,78.7,3.17,55.41,5.49,3.0,1,0,1.0,1,1,-1.29,0.17,0.71,2.95,0,0,0,2,5,0.0,0.0,0.0,77.0,2400.0,5.1,270.0,4,1-1
1343,CH,88.8,3.11,54.56,5.42,11.0,1,0,0.0,1,1,1.29,1.13,-1.04,2.52,0,0,0,0,5,0.0,0.0,0.0,87.7,2314.0,5.9,127.0,4,1-1
1346,FF,93.6,3.05,54.09,5.43,11.0,1,0,0.0,1,1,1.19,1.29,-1.12,2.3,0,1,0,2,4,0.0,80.0,69.0,93.5,2360.0,6.4,135.0,4,1-1
1357,FF,90.7,3.16,54.77,5.61,11.0,0,0,1.0,1,1,0.96,1.54,-0.89,2.45,0,0,0,1,4,0.0,0.0,0.0,89.3,2343.0,5.7,146.0,4,1-1
1376,FF,90.0,3.19,54.72,5.51,2.0,1,0,0.0,1,1,1.35,1.25,0.23,3.26,0,0,0,0,3,0.0,0.0,0.0,88.9,2332.0,5.8,129.0,2,1-1
1388,CH,85.1,3.09,54.83,5.27,5.0,1,0,1.0,1,1,1.5,0.91,0.04,2.05,0,0,0,2,2,111.0,52.2,63.0,83.8,1993.0,5.7,117.0,1,1-1
1397,SL,80.0,3.1,55.28,5.43,13.0,1,0,1.0,1,1,-1.2,-0.18,-1.01,1.84,0,0,0,0,2,0.0,0.0,0.0,78.1,2442.0,5.2,286.0,1,1-1
1410,FF,96.4,3.01,54.39,5.56,2.0,0,0,1.0,1,1,1.35,0.8,-0.22,3.02,0,1,1,2,6,0.0,0.0,0.0,95.8,2521.0,6.1,117.0,6,1-1
1415,FF,90.2,3.0,54.54,5.56,13.0,1,0,0.0,1,1,1.39,0.89,-1.41,2.41,0,0,1,2,6,0.0,0.0,0.0,89.2,2318.0,6.0,118.0,6,1-1
1423,FF,95.3,3.07,54.38,5.53,3.0,1,0,1.0,1,1,1.23,1.18,0.71,2.8,0,0,1,0,6,0.0,0.0,0.0,94.6,2334.0,6.1,131.0,6,1-1
1430,FF,93.2,2.97,54.56,5.77,2.0,1,0,0.0,1,1,1.17,1.36,0.12,3.64,0,0,0,0,6,0.0,0.0,0.0,92.3,2537.0,5.9,136.0,6,1-1
1452,SL,79.8,3.05,55.45,5.57,9.0,0,0,1.0,1,1,-0.81,-0.23,0.36,1.71,0,0,0,0,5,0.0,0.0,0.0,78.0,2500.0,5.1,296.0,6,1-1
