,pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,zone,stand,p_throws,type,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,spin_axis,winning_by,count
202,FF,94.8,3.14,54.62,5.22,12.0,1,0,0.0,0,1,1.26,1.01,0.1,4.17,0,0,0,0,4,0.0,0.0,0.0,93.7,2440.0,5.9,125.0,-1,0-1
206,SL,79.3,2.83,54.96,5.31,13.0,1,0,0.0,0,1,-1.16,-0.12,-1.03,0.56,0,0,1,2,3,0.0,0.0,0.0,78.0,2494.0,5.5,284.0,-1,0-1
211,FF,96.2,3.2,54.26,5.23,12.0,1,0,1.0,0,1,1.27,1.03,0.2,3.73,0,0,0,2,3,241.0,86.8,55.0,95.9,2479.0,6.2,126.0,-1,0-1
218,SL,80.9,3.04,54.85,5.19,14.0,1,0,0.0,0,1,-1.23,-0.33,0.43,1.17,0,0,0,1,3,0.0,0.0,0.0,79.8,2792.0,5.7,292.0,-1,0-1
227,FF,96.8,3.35,54.69,5.07,3.0,1,0,1.0,0,1,1.36,0.93,0.34,2.76,0,1,1,2,2,0.0,0.0,0.0,95.4,2472.0,5.8,121.0,0,0-1
230,FF,97.4,3.04,54.29,5.05,5.0,1,0,1.0,0,1,1.12,0.67,-0.04,2.55,0,1,1,1,2,189.0,70.1,43.0,97.3,2327.0,6.2,117.0,0,0-1
238,FF,97.0,3.15,54.54,5.09,12.0,1,0,0.0,0,1,1.45,1.04,0.7,3.79,0,1,0,1,2,0.0,0.0,0.0,96.1,2452.0,6.0,122.0,0,0-1
240,CH,88.0,3.19,54.48,4.99,14.0,1,0,0.0,0,1,1.6,0.18,0.91,1.99,0,0,1,0,2,3.0,68.3,-29.0,87.5,1961.0,6.0,92.0,0,0-1
244,FF,93.6,3.36,54.59,5.23,11.0,1,0,1.0,0,1,1.25,0.9,-0.03,4.0,0,0,0,0,2,125.0,80.9,8.0,92.9,2337.0,5.9,122.0,0,0-1
247,SL,82.1,2.92,54.95,5.44,13.0,1,0,1.0,0,1,-1.16,-0.45,-0.99,1.85,0,0,1,2,1,0.0,0.0,0.0,80.6,2576.0,5.6,298.0,-1,0-1
258,FF,94.8,3.23,54.26,5.35,12.0,1,0,0.0,0,1,1.2,0.83,0.38,3.92,0,0,0,1,1,0.0,0.0,0.0,94.8,2398.0,6.2,121.0,-1,0-1
267,SL,81.4,3.05,55.12,5.35,12.0,1,0,0.0,0,1,-1.36,-0.02,2.16,3.45,0,0,0,0,1,0.0,0.0,0.0,79.8,2634.0,5.4,278.0,0,0-1
278,FF,96.4,3.12,54.47,5.22,12.0,1,0,1.0,0,1,0.97,1.17,0.16,3.45,0,0,0,1,8,50.0,37.0,17.0,95.1,2357.0,6.0,137.0,8,0-1
283,FF,98.6,3.29,54.49,5.17,12.0,1,0,1.0,0,1,1.19,1.16,0.53,5.24,1,0,1,2,7,202.0,80.3,27.0,97.5,2330.0,6.0,131.0,6,0-1
292,CH,88.3,3.51,54.69,5.1,12.0,1,0,1.0,0,1,1.53,0.55,1.47,3.17,0,1,0,0,7,158.0,62.9,57.0,87.0,1911.0,5.8,105.0,6,0-1
302,FF,95.6,3.2,54.46,5.24,13.0,0,0,0.0,0,1,1.06,1.01,-1.08,2.71,0,0,0,1,6,0.0,0.0,0.0,94.3,2384.0,6.0,130.0,6,0-1
308,SL,79.5,3.07,55.17,5.51,7.0,1,0,1.0,0,1,-1.24,-0.21,-0.61,1.85,0,0,0,0,6,327.0,98.7,21.0,77.9,2429.0,5.3,287.0,6,0-1
314,SL,81.1,3.02,54.74,5.5,7.0,1,0,1.0,0,1,-1.95,-0.14,-0.56,1.67,0,0,0,1,5,0.0,0.0,0.0,79.7,2597.0,5.8,279.0,6,0-1
318,FF,94.9,3.26,54.46,5.23,2.0,1,0,1.0,0,1,0.75,0.89,-0.2,3.38,0,0,0,0,5,193.0,76.5,32.0,93.9,2369.0,6.0,136.0,6,0-1
334,FF,93.9,3.22,54.61,5.23,11.0,1,0,1.0,0,1,1.01,1.15,-0.25,4.06,0,0,0,1,4,0.0,0.0,0.0,92.6,2340.0,5.9,135.0,4,0-1
339,FF,93.1,3.22,54.71,5.39,11.0,1,0,1.0,0,1,1.38,1.18,-1.14,3.52,0,0,0,0,4,184.0,70.9,32.0,91.5,2306.0,5.8,127.0,4,0-1
344,SL,81.7,3.34,55.25,5.3,14.0,0,0,0.0,0,1,-0.55,-0.47,1.04,1.8,0,0,0,2,3,0.0,0.0,0.0,79.7,2482.0,5.3,320.0,0,0-1
352,FF,96.5,3.06,54.66,5.54,4.0,0,0,1.0,0,1,1.16,0.94,-0.69,2.45,0,0,0,0,3,0.0,0.0,0.0,95.2,2407.0,5.8,125.0,0,0-1
356,CH,88.9,3.18,54.3,5.02,14.0,1,0,0.0,0,1,2.05,0.09,1.53,1.9,0,0,1,1,2,0.0,0.0,0.0,88.4,2156.0,6.2,89.0,0,0-1
367,SL,80.5,3.1,55.04,5.49,14.0,1,0,0.0,0,1,-0.49,-0.45,1.01,2.36,0,0,0,0,2,0.0,0.0,0.0,79.4,2250.0,5.5,321.0,0,0-1
369,SI,97.0,3.01,54.8,5.51,5.0,1,0,0.0,0,1,1.38,0.76,-0.05,2.82,0,0,0,2,1,371.0,101.1,20.0,95.3,2388.0,5.7,115.0,0,0-1
374,FF,94.9,3.0,54.63,5.48,13.0,1,0,0.0,0,1,1.3,1.2,-1.32,1.61,0,0,0,1,1,0.0,0.0,0.0,93.0,2370.0,5.9,129.0,0,0-1
378,FF,93.8,3.09,54.83,5.57,1.0,1,0,1.0,0,1,1.13,1.28,-0.42,3.23,0,0,0,0,1,224.0,78.7,46.0,91.9,2396.0,5.7,136.0,0,0-1
384,CH,89.3,3.57,54.32,5.17,14.0,1,0,0.0,0,1,1.54,0.25,0.04,1.36,0,0,0,2,6,0.0,0.0,0.0,88.3,2206.0,6.2,94.0,-2,0-1
387,SL,82.3,3.31,54.85,5.45,8.0,1,0,1.0,0,1,-1.8,-0.38,-0.21,1.46,0,0,0,1,6,0.0,0.0,0.0,80.6,2442.0,5.6,287.0,-2,0-1
390,FF,92.6,3.52,54.33,5.24,11.0,1,0,0.0,0,1,1.33,1.06,-1.22,3.38,0,0,0,1,6,0.0,0.0,0.0,91.3,2227.0,6.2,124.0,-1,0-1
396,FF,91.3,3.4,54.39,5.49,12.0,1,0,0.0,0,1,0.93,1.26,0.05,4.42,0,0,0,0,6,0.0,0.0,0.0,90.1,2191.0,6.1,140.0,-1,0-1
403,SL,79.2,3.36,54.89,5.43,8.0,1,0,1.0,0,1,-1.06,-0.3,0.0,1.89,0,0,0,1,5,0.0,0.0,0.0,77.9,2387.0,5.6,294.0,-1,0-1
411,FF,96.9,3.34,54.44,5.29,2.0,1,0,1.0,0,1,1.24,0.88,-0.12,3.41,0,0,1,2,4,139.0,79.1,17.0,95.3,2283.0,6.1,121.0,-1,0-1
425,FF,93.7,3.31,54.18,5.29,12.0,1,0,1.0,0,1,1.36,0.89,0.53,3.43,0,0,1,0,4,0.0,0.0,0.0,93.3,2295.0,6.3,119.0,1,0-1
434,FF,92.2,3.4,54.38,5.38,2.0,1,0,1.0,0,1,1.05,1.04,-0.19,3.43,0,0,0,2,3,0.0,0.0,0.0,91.2,2141.0,6.1,131.0,0,0-1
438,SI,91.1,3.34,54.4,5.53,2.0,1,0,1.0,0,1,1.32,0.52,0.22,3.32,0,0,0,1,3,86.0,78.1,8.0,90.2,2238.0,6.1,106.0,0,0-1
443,SL,78.4,3.37,55.08,5.52,7.0,0,0,1.0,0,1,-0.96,-0.47,-0.45,1.8,0,0,0,0,3,0.0,0.0,0.0,76.7,2343.0,5.4,304.0,0,0-1
446,FF,93.6,3.37,54.45,5.33,6.0,1,0,1.0,0,1,1.15,0.71,0.34,2.41,0,0,0,2,2,9.0,45.4,-12.0,92.5,2190.0,6.0,116.0,0,0-1
450,FF,92.5,3.4,54.64,5.39,11.0,1,0,0.0,0,1,1.16,0.83,-1.07,3.68,0,0,0,1,2,0.0,0.0,0.0,91.0,2154.0,5.9,121.0,0,0-1
460,SL,82.1,3.23,54.8,5.38,12.0,1,0,0.0,0,1,-1.31,-0.27,1.09,2.68,1,1,1,1,1,0.0,0.0,0.0,80.4,2465.0,5.7,289.0,0,0-1
471,CH,87.0,3.44,54.33,5.15,8.0,1,0,0.0,0,1,1.3,-0.13,0.06,1.62,0,1,0,1,1,96.0,77.8,8.0,86.3,2105.0,6.2,78.0,1,0-1
474,SL,82.2,3.22,55.21,5.52,13.0,1,0,1.0,0,1,-1.31,0.15,-0.87,2.5,0,0,1,0,1,0.0,0.0,0.0,80.2,2508.0,5.3,271.0,1,0-1
478,SL,81.9,3.11,54.91,5.26,13.0,1,0,1.0,0,1,-0.98,-0.64,-1.32,1.02,1,0,1,2,6,0.0,0.0,0.0,80.3,2486.0,5.6,309.0,9,0-1
484,SI,94.7,3.36,54.43,5.09,14.0,0,0,1.0,0,1,1.78,0.19,1.67,1.61,1,0,1,1,6,0.0,0.0,0.0,94.0,2275.0,6.1,92.0,9,0-1
488,FF,93.6,3.32,54.49,5.23,11.0,1,0,0.0,0,1,1.45,1.0,-1.0,2.49,0,0,1,1,6,0.0,0.0,0.0,92.6,2443.0,6.0,121.0,9,0-1
499,SL,80.2,3.19,55.31,5.37,5.0,1,0,0.0,0,1,-1.25,-0.34,-0.06,2.68,0,1,1,2,5,8.0,79.7,-16.0,78.6,2312.0,5.2,291.0,9,0-1
507,CH,91.0,3.22,54.57,5.2,5.0,1,0,1.0,0,1,1.41,0.89,-0.1,2.98,0,0,0,2,5,0.0,0.0,0.0,89.8,2229.0,5.9,118.0,9,0-1
515,CH,90.5,3.28,54.67,5.28,1.0,1,0,1.0,0,1,1.18,0.87,-0.5,3.12,0,0,0,1,5,0.0,0.0,0.0,89.4,2157.0,5.8,122.0,9,0-1
530,SL,77.9,3.2,55.25,5.53,9.0,1,0,1.0,0,1,-1.12,-0.45,0.75,2.33,0,0,0,0,4,0.0,0.0,0.0,76.1,2404.0,5.2,300.0,9,0-1
534,FF,91.9,3.22,54.77,5.39,4.0,1,0,1.0,0,1,1.12,1.11,-0.55,2.62,0,0,0,2,3,0.0,0.0,0.0,90.5,2167.0,5.7,131.0,8,0-1
539,SL,77.8,3.23,55.23,5.51,6.0,1,0,0.0,0,1,-1.04,-0.18,0.66,2.77,0,0,0,0,3,45.0,100.6,-1.0,76.3,2169.0,5.3,289.0,8,0-1
547,SL,79.4,3.27,55.39,5.34,5.0,1,0,1.0,0,1,-1.19,-0.02,-0.25,2.1,0,0,0,1,2,0.0,0.0,0.0,77.5,2450.0,5.1,278.0,3,0-1
560,FF,95.7,3.27,54.46,5.35,13.0,0,0,0.0,0,1,1.27,1.02,-0.85,1.58,0,0,1,2,1,0.0,0.0,0.0,94.8,2213.0,6.0,125.0,0,0-1
566,CH,89.8,3.4,54.4,5.06,14.0,1,0,0.0,0,1,1.57,-0.05,1.23,1.2,0,0,0,1,1,0.0,0.0,0.0,89.1,2174.0,6.1,83.0,0,0-1
579,FF,91.8,3.05,54.4,5.29,11.0,1,0,1.0,0,1,1.25,1.22,-1.04,2.88,0,0,0,1,5,42.0,62.1,2.0,90.6,2346.0,6.1,131.0,-3,0-1
592,FF,94.7,3.18,54.4,5.43,11.0,1,0,1.0,0,1,0.89,1.82,-0.52,3.27,0,1,0,2,4,191.0,71.8,36.0,93.8,2254.0,6.1,152.0,-3,0-1
597,SL,80.8,3.17,55.1,5.44,12.0,0,0,0.0,0,1,-0.98,0.42,0.45,3.33,0,0,1,1,4,0.0,0.0,0.0,79.4,2251.0,5.4,256.0,-3,0-1
605,SL,80.6,3.09,55.26,5.27,13.0,0,0,0.0,0,1,-1.12,0.08,-1.4,1.51,0,0,0,1,4,0.0,0.0,0.0,78.5,2485.0,5.2,275.0,-3,0-1
627,SL,80.5,3.03,55.3,5.43,14.0,1,0,0.0,0,1,-1.44,-0.18,1.16,2.64,0,0,0,2,3,0.0,0.0,0.0,78.5,2234.0,5.2,284.0,-1,0-1
631,FF,94.1,3.16,54.64,5.65,1.0,1,0,1.0,0,1,1.64,1.65,-0.6,3.22,0,0,0,1,3,177.0,65.6,44.0,92.2,2395.0,5.9,133.0,-1,0-1
636,SL,80.2,3.13,55.22,5.47,5.0,1,0,1.0,0,1,-1.04,0.1,0.24,2.35,0,0,0,0,3,4.0,52.0,-29.0,78.5,2419.0,5.3,273.0,0,0-1
644,SL,83.7,2.98,54.65,5.6,13.0,0,0,0.0,0,1,-1.15,1.22,-2.53,1.07,0,0,1,2,2,0.0,0.0,0.0,81.9,2550.0,5.8,228.0,0,0-1
657,FF,93.4,3.06,54.43,5.42,7.0,0,0,1.0,0,1,1.09,1.45,-0.8,1.78,0,0,0,0,2,0.0,0.0,0.0,91.9,2385.0,6.1,140.0,0,0-1
661,FF,98.5,2.96,54.17,5.67,11.0,1,0,0.0,0,1,1.29,1.53,-1.58,3.23,1,1,0,2,1,0.0,0.0,0.0,98.0,2437.0,6.3,138.0,0,0-1
672,SL,79.2,2.93,55.02,5.42,14.0,1,0,0.0,0,1,-1.15,-0.34,1.14,1.84,0,0,1,1,1,0.0,0.0,0.0,77.6,2270.0,5.5,295.0,0,0-1
681,SI,93.0,3.29,54.73,5.24,12.0,0,0,0.0,0,1,1.64,0.47,2.34,2.45,0,0,0,0,1,0.0,0.0,0.0,91.6,2290.0,5.8,101.0,0,0-1
684,SL,81.9,2.94,54.9,5.67,13.0,1,0,1.0,0,1,-0.84,0.26,-1.3,1.15,0,0,1,0,8,0.0,0.0,0.0,79.6,2650.0,5.6,266.0,3,0-1
687,FF,89.5,3.28,54.35,5.35,13.0,1,0,0.0,0,1,1.45,0.84,-0.95,2.58,0,0,0,0,8,0.0,0.0,0.0,88.6,2298.0,6.2,116.0,3,0-1
691,FF,92.3,3.35,54.68,5.36,11.0,1,0,1.0,0,1,1.14,1.16,-0.12,3.52,0,0,0,2,7,0.0,0.0,0.0,90.3,2289.0,5.8,128.0,2,0-1
702,SL,80.1,3.36,55.18,5.55,8.0,1,0,1.0,0,1,-0.9,-0.16,-0.03,1.87,0,0,0,2,6,0.0,0.0,0.0,78.2,2395.0,5.3,291.0,1,0-1
712,SL,77.8,3.35,55.32,5.43,13.0,1,0,1.0,0,1,-1.44,-0.46,-1.62,1.11,0,0,0,2,5,0.0,0.0,0.0,75.5,2455.0,5.2,295.0,0,0-1
715,FF,92.9,3.27,54.54,5.27,12.0,1,0,1.0,0,1,1.49,0.98,0.88,3.6,0,0,0,1,5,190.0,70.2,37.0,91.9,2291.0,6.0,120.0,0,0-1
724,FF,92.2,3.22,54.71,5.44,11.0,1,0,1.0,0,1,1.39,1.22,-0.8,3.49,0,0,0,0,5,0.0,0.0,0.0,90.1,2328.0,5.8,127.0,0,0-1
729,SL,78.9,3.2,55.32,5.61,14.0,1,0,0.0,0,1,-0.96,-0.05,1.72,2.13,0,0,0,2,4,0.0,0.0,0.0,76.7,2280.0,5.2,285.0,0,0-1
731,SL,80.4,3.37,55.1,5.52,13.0,1,0,0.0,0,1,-1.05,-0.51,-0.25,1.36,0,0,0,1,4,15.0,79.9,-5.0,78.1,2246.0,5.4,304.0,0,0-1
758,SL,79.7,3.39,55.25,5.53,13.0,0,0,1.0,0,1,-1.3,0.02,-0.95,1.3,0,0,0,0,3,0.0,0.0,0.0,77.4,2541.0,5.2,278.0,0,0-1
760,FF,96.1,3.11,54.27,5.63,1.0,1,0,0.0,0,1,1.01,1.26,-0.67,3.07,0,1,0,2,2,12.0,74.0,-13.0,95.5,2378.0,6.2,138.0,0,0-1
764,FF,95.5,3.26,54.55,5.41,2.0,1,0,1.0,0,1,1.35,0.8,-0.27,2.65,0,1,0,1,2,163.0,63.6,43.0,93.7,2332.0,6.0,116.0,0,0-1
769,FF,92.8,3.33,54.37,5.53,11.0,1,0,0.0,0,1,1.12,1.1,-0.31,4.05,0,0,0,1,2,0.0,0.0,0.0,91.9,2174.0,6.1,131.0,0,0-1
776,FF,93.2,3.47,54.76,5.5,12.0,1,0,1.0,0,1,1.1,0.95,0.43,3.56,0,0,0,0,2,0.0,0.0,0.0,91.9,2251.0,5.7,127.0,0,0-1
784,SL,80.7,3.45,55.05,5.39,14.0,1,0,0.0,0,1,-1.48,-0.09,0.02,0.8,0,0,0,1,1,0.0,0.0,0.0,78.9,2351.0,5.5,280.0,0,0-1
788,FF,92.6,3.4,54.74,5.52,11.0,1,0,1.0,0,1,1.12,0.99,-0.33,3.79,0,0,0,0,1,0.0,0.0,0.0,91.4,2365.0,5.8,128.0,0,0-1
794,FF,93.8,3.1,54.65,5.27,2.0,1,0,0.0,0,1,1.23,1.14,-0.09,3.12,1,1,0,2,3,15.0,97.3,-11.0,92.3,2233.0,5.9,129.0,-4,0-1
799,FF,92.9,3.02,54.14,5.23,11.0,1,0,0.0,0,1,1.14,0.95,-1.17,2.8,0,1,1,1,3,0.0,0.0,0.0,92.9,2157.0,6.4,126.0,-3,0-1
806,CH,86.9,3.15,54.34,5.16,13.0,1,0,0.0,0,1,1.51,0.11,-0.36,0.42,0,0,1,1,3,0.0,0.0,0.0,86.3,1804.0,6.2,89.0,-3,0-1
809,SI,93.1,3.26,54.39,5.11,14.0,0,0,1.0,0,1,1.63,0.21,0.97,1.42,0,0,1,0,3,0.0,0.0,0.0,92.3,2077.0,6.1,93.0,-3,0-1
818,CH,86.6,3.4,53.9,5.09,12.0,1,0,0.0,0,1,1.69,0.85,1.57,2.83,0,0,0,0,3,0.0,0.0,0.0,86.6,1893.0,6.6,112.0,-3,0-1
820,FF,94.2,3.15,54.28,5.26,5.0,1,0,0.0,0,1,1.35,1.02,0.14,2.3,1,0,1,1,2,28.0,105.3,-3.0,93.8,2089.0,6.2,124.0,-4,0-1
833,SL,82.6,3.16,54.67,5.33,6.0,1,0,1.0,0,1,-0.93,-0.41,0.41,1.91,1,1,1,0,2,0.0,0.0,0.0,81.7,2572.0,5.8,301.0,0,0-1
841,FF,93.0,3.18,54.55,5.4,7.0,0,0,0.0,0,1,1.48,1.17,-0.28,2.06,0,0,0,0,2,212.0,88.3,13.0,92.1,2198.0,6.0,125.0,0,0-1
846,FF,94.2,3.08,54.56,5.35,11.0,1,0,0.0,0,1,1.35,1.11,-1.58,2.6,0,0,1,2,1,0.0,0.0,0.0,93.1,2270.0,5.9,126.0,0,0-1
848,FF,92.7,3.49,54.68,5.31,6.0,1,0,0.0,0,1,1.32,0.99,0.3,2.59,0,0,0,2,1,76.0,97.2,3.0,91.7,2221.0,5.8,123.0,0,0-1
852,SL,79.4,3.24,55.6,5.38,14.0,1,0,1.0,0,1,-1.01,0.12,0.89,2.36,0,0,0,1,1,240.0,83.2,22.0,77.5,2502.0,4.9,272.0,0,0-1
860,FF,94.2,3.14,54.16,5.46,2.0,1,0,1.0,0,1,1.18,1.09,-0.23,3.74,0,0,1,2,7,206.0,73.4,47.0,93.8,2486.0,6.3,129.0,-2,0-1
865,FF,93.4,3.13,54.51,5.4,1.0,1,0,1.0,0,1,1.29,0.98,-0.58,3.48,0,0,1,1,7,0.0,0.0,0.0,92.5,2322.0,6.0,124.0,-2,0-1
872,FF,94.0,3.1,54.23,5.33,11.0,0,0,1.0,0,1,1.31,1.15,-0.01,3.28,0,0,0,1,7,202.0,71.2,49.0,93.2,2397.0,6.3,128.0,-2,0-1
877,FF,92.1,3.16,54.74,5.32,4.0,1,0,1.0,0,1,1.29,0.99,-0.77,2.01,0,0,0,0,7,0.0,0.0,0.0,90.8,2315.0,5.8,124.0,-2,0-1
887,FF,94.2,3.12,54.48,5.65,12.0,1,0,0.0,0,1,1.09,1.09,0.18,4.02,0,0,0,2,6,0.0,0.0,0.0,93.1,2460.0,6.0,131.0,-1,0-1
894,FF,91.4,3.08,54.71,5.49,11.0,1,0,0.0,0,1,1.17,1.07,-1.59,2.81,0,0,0,0,6,0.0,0.0,0.0,90.0,2384.0,5.8,129.0,-1,0-1
909,CH,86.5,3.31,54.73,5.24,14.0,1,0,0.0,0,1,1.54,0.43,0.63,1.39,0,0,0,1,5,0.0,0.0,0.0,85.6,1724.0,5.8,100.0,-3,0-1
912,SI,90.6,3.29,54.62,5.25,12.0,0,0,0.0,0,1,1.66,0.65,1.55,2.38,0,0,0,0,5,0.0,0.0,0.0,90.0,2302.0,5.9,108.0,-3,0-1
915,FF,96.4,3.15,54.27,5.52,3.0,1,0,1.0,0,1,1.57,0.86,0.38,2.49,0,0,1,2,4,141.0,77.8,15.0,95.9,2490.0,6.2,115.0,-3,0-1
917,FF,95.4,3.3,54.59,5.21,3.0,1,0,0.0,0,1,1.41,0.83,0.34,2.78,0,0,1,1,4,398.0,106.1,36.0,94.3,2465.0,5.9,117.0,-3,0-1
920,FF,94.5,3.05,54.53,5.55,7.0,1,0,1.0,0,1,1.3,1.11,-0.7,1.92,0,0,1,0,4,0.0,0.0,0.0,93.7,2489.0,6.0,127.0,-3,0-1
927,SL,80.7,3.34,54.98,5.4,14.0,1,0,0.0,0,1,-0.99,-0.25,0.15,0.85,0,0,1,1,3,0.0,0.0,0.0,79.0,2301.0,5.5,294.0,-3,0-1
930,SL,82.9,3.23,54.95,5.52,13.0,1,0,1.0,0,1,-0.68,-0.54,-0.83,0.61,0,0,0,1,3,0.0,0.0,0.0,81.3,2330.0,5.5,315.0,-3,0-1
939,FF,95.5,3.39,54.37,5.34,7.0,1,0,1.0,0,1,1.18,0.99,-0.53,1.74,0,0,0,1,2,0.0,0.0,0.0,95.0,2419.0,6.1,127.0,-3,0-1
952,SL,81.1,3.23,55.23,5.46,8.0,1,0,1.0,0,1,-1.38,-0.19,-0.09,1.61,0,0,0,0,2,0.0,0.0,0.0,79.7,2609.0,5.3,284.0,0,0-1
